"datetime_utc","matlab_date","latitude","longitude","gop","ncp","ncp_per_gop"
2018-07-22 21:45:59,737263.906944444,39.9496044000053,-70.8844955999962,143.623303951225,19.3198383492456,0.190530139024106
2018-07-23 08:08:00,737264.338888889,39.7739914743582,-70.7700085256347,85.1092914622518,19.4766409906642,0.279799915463365
2018-07-23 07:10:00,737264.298611111,39.7734097222304,-70.6713805555393,89.7223980975479,22.5099515513498,0.255143643046352
2018-07-23 09:14:59,737264.385416667,39.7727933333499,-70.8232999999676,68.5974610713391,16.2073947584366,0.300506864707967
2018-07-23 09:39:00,737264.402083333,39.7759901922972,-70.8927901922972,143.07478614737,23.0034655620877,0.178679077315112
2018-07-23 09:58:00,737264.415277778,39.7762104000012,-70.9485792000481,116.765424007313,27.2332642675897,0.239680224434665
2018-07-23 10:21:00,737264.43125,39.7725076923073,-70.9875999999974,80.9891253432871,27.6512266940752,0.355738177572024
2018-07-23 11:45:00,737264.489583333,39.7726486666798,-71.1002152001368,150.178458744986,29.3247784310326,0.172529899687674
2018-07-23 14:03:59,737264.586111111,39.7638,-70.8576895999886,123.600763849625,29.283182778004,0.23612211360874
2018-07-23 14:06:00,737264.5875,39.7634999999972,-70.8568999999944,130.324780944971,25.9042078107252,0.221332971319421
2018-07-23 12:59:00,737264.540972222,39.7716066666691,-70.8794,118.409631794105,26.2458713761716,0.258243688459503
2018-07-23 12:59:00,737264.540972222,39.7716066666691,-70.8794,133.231269776609,26.2458713761716,0.230736888392443
2018-07-23 17:29:59,737264.729166667,39.9411969230498,-70.7677969230513,133.145917719444,17.429894504633,0.154762191774993
2018-07-23 19:19:59,737264.805555556,40.1410085256022,-70.7641999999971,95.7528461531303,17.9682483395685,0.24696240293112
2018-07-23 20:59:00,737264.874305556,40.3669107692441,-70.7670000000054,154.23086911288,30.7080668663399,0.224682213221712
2018-07-23 22:16:59,737264.928472222,40.5217102563594,-70.8844179487222,204.92303067407,37.4441262831304,0.216771651651473
2018-07-24 00:17:59,737265.0125,40.8643499997854,-70.8840899999504,167.1686381856,33.9731423178332,0.217795782628007
2018-07-24 01:27:59,737265.061111111,40.6969984000304,-70.8829984000234,240.844145258393,47.821884243976,0.240067586160425
2018-07-24 03:39:00,737265.152083333,40.3650915999972,-70.8762915999972,149.574946625328,24.7738032534592,0.17108215052252
2018-07-24 04:32:59,737265.189583333,40.2266924000011,-70.8796,87.9605980746735,20.9191754773927,0.273904091750398
2018-07-24 05:20:59,737265.222916667,40.1016,-70.8736102564181,129.468443783183,25.8833153738873,0.228294849439138
2018-07-24 07:30:00,737265.3125,39.7741,-70.8788794666618,119.419304051223,14.3553372380496,0.160376879219393
2018-07-24 11:39:00,737265.485416667,39.9487000000011,-70.8789,258.55276680309,33.4504003793505,0.159396055554136
2018-07-24 13:04:59,737265.545138889,40.1050056000102,-70.8891,167.833941621138,31.1379550171096,0.230011738902793
2018-07-24 14:03:59,737265.586111111,40.2279895999977,-70.8892,157.162275281419,13.2231911247744,0.153737843574652
2018-07-24 15:33:00,737265.647916667,40.3676000000035,-70.8875208000046,169.22497076141,17.3293218407472,0.151098870162871
2018-07-24 16:49:59,737265.701388889,40.5148,-70.8794,182.39390388034,26.0198947542669,0.168698175109936
2018-07-24 18:25:59,737265.768055556,40.6976075999976,-70.8805000000038,252.101505537728,43.1434462871654,0.189522418289723
2018-07-24 19:52:00,737265.827777778,40.862696933349,-70.8774969333459,147.283032883947,28.240802808792,0.219522716708633
2018-07-24 21:08:00,737265.880555556,41.0272887820031,-70.8857999999981,169.572663279213,27.6890208164288,0.182372798724278
2018-07-24 23:06:00,737265.9625,41.1967030666651,-70.8823999999995,328.599760752388,25.2313705534302,0.103958941874108
2018-07-25 01:23:00,737266.057638889,41.3247000000015,-70.5851907692162,203.872990436481,12.5552882695737,0.076763966241387
2018-07-25 01:15:59,737266.052777778,41.3238901923064,-70.5859,192.205059472014,14.4202817889359,0.0887987492483276
2018-07-25 01:15:59,737266.052777778,41.3238901923064,-70.5859,195.75241218185,14.4202817889359,0.0898299656217215
