"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","ncp","k"
"AT46",2022-02-21 01:12:56,40.9657,-70.879,5,5.6325,33.0158,63.44,6.84
"AT46",2022-02-21 01:13:22,40.9648,-70.879,5,5.64388,33.0156,61.26,6.84
"AT46",2022-02-21 01:13:47,40.9635,-70.879,5,5.65313,33.0152,58.92,6.84
"AT46",2022-02-21 01:14:09,40.9624,-70.879,5,5.66127,33.0148,57.2,6.85
"AT46",2022-02-21 01:14:35,40.9614,-70.879,5,5.66995,33.0145,55.42,6.85
"AT46",2022-02-21 01:15:00,40.9606,-70.879,5,5.67783,33.0141,53.23,6.85
"AT46",2022-02-21 01:15:25,40.9598,-70.8791,5,5.68552,33.0139,51.03,6.85
"AT46",2022-02-21 01:15:50,40.9589,-70.8795,5,5.69273,33.0138,49.41,6.85
"AT46",2022-02-21 01:16:16,40.9581,-70.88,5,5.70022,33.0138,48.03,6.86
"AT46",2022-02-21 01:16:41,40.9569,-70.88,5,5.7064,33.0145,46.5,6.86
"AT46",2022-02-21 01:17:04,40.9557,-70.88,5,5.71199,33.0153,45.01,6.86
"AT46",2022-02-21 01:17:29,40.9546,-70.88,5,5.71758,33.0154,43.76,6.86
"AT46",2022-02-21 01:17:54,40.9538,-70.88,5,5.72254,33.0148,42.86,6.86
"AT46",2022-02-21 01:18:19,40.953,-70.88,5,5.72748,33.0142,42.17,6.86
"AT46",2022-02-21 01:18:45,40.9521,-70.88,5,5.73203,33.0141,41.32,6.86
"AT46",2022-02-21 01:19:08,40.9513,-70.88,5,5.73605,33.014,40.42,6.86
"AT46",2022-02-21 01:19:33,40.9503,-70.88,5,5.74057,33.014,39.65,6.86
"AT46",2022-02-21 01:19:58,40.949,-70.88,5,5.7452,33.0142,39.11,6.86
"AT46",2022-02-21 01:20:23,40.9478,-70.88,5,5.74966,33.0143,38.44,6.86
"AT46",2022-02-21 01:20:49,40.947,-70.88,5,5.7536,33.0144,37.47,6.86
"AT46",2022-02-21 01:21:12,40.9462,-70.88,5,5.75709,33.0145,36.92,6.86
"AT46",2022-02-21 01:21:37,40.9454,-70.8803,5,5.76082,33.0144,36.16,6.86
"AT46",2022-02-21 01:22:02,40.9445,-70.8807,5,5.76453,33.0142,34.98,6.86
"AT46",2022-02-21 01:22:27,40.9437,-70.881,5,5.76824,33.0137,33.95,6.86
"AT46",2022-02-21 01:22:52,40.9429,-70.881,5,5.77194,33.0126,34.23,6.86
"AT46",2022-02-21 01:23:18,40.942,-70.881,5,5.7758,33.0115,35.75,6.86
"AT46",2022-02-21 01:23:43,40.9408,-70.881,5,5.77938,33.0124,36.78,6.86
"AT46",2022-02-21 01:24:08,40.9395,-70.881,5,5.78297,33.0133,37.81,6.86
"AT46",2022-02-21 01:24:31,40.9386,-70.881,5,5.78629,33.0137,38.23,6.86
"AT46",2022-02-21 01:24:55,40.9378,-70.881,5,5.78977,33.0137,38.42,6.86
"AT46",2022-02-21 01:25:18,40.937,-70.881,5,5.7931,33.0137,36.55,6.86
"AT46",2022-02-21 01:25:43,40.9362,-70.881,5,5.7966,33.014,35.21,6.86
"AT46",2022-02-21 01:26:08,40.9353,-70.881,5,5.8001,33.0144,33.89,6.86
"AT46",2022-02-21 01:26:33,40.9345,-70.881,5,5.80362,33.0144,33.7,6.85
"AT46",2022-02-21 01:26:59,40.9336,-70.881,5,5.80731,33.0142,32.99,6.85
"AT46",2022-02-21 01:27:24,40.9328,-70.881,5,5.81076,33.014,33.59,6.85
"AT46",2022-02-21 01:27:49,40.932,-70.881,5,5.81393,33.0136,34.17,6.85
"AT46",2022-02-21 01:28:12,40.9312,-70.881,5,5.81684,33.0133,34.4,6.85
"AT46",2022-02-21 01:28:38,40.93,-70.8813,5,5.82027,33.0139,33.71,6.85
"AT46",2022-02-21 01:29:03,40.9288,-70.8817,5,5.8236,33.0148,32.88,6.85
"AT46",2022-02-21 01:29:28,40.9277,-70.882,5,5.827,33.015,32.26,6.85
"AT46",2022-02-21 01:29:53,40.9268,-70.882,5,5.8305,33.0144,32.03,6.85
"AT46",2022-02-21 01:30:16,40.9261,-70.882,5,5.83372,33.0139,32.93,6.85
"AT46",2022-02-21 01:30:41,40.9252,-70.882,5,5.83726,33.0144,34.25,6.85
"AT46",2022-02-21 01:31:06,40.9244,-70.882,5,5.8408,33.015,36.85,6.85
"AT46",2022-02-21 01:31:31,40.9234,-70.882,5,5.84443,33.0158,38.22,6.85
"AT46",2022-02-21 01:31:56,40.9221,-70.882,5,5.84814,33.0167,38.78,6.85
"AT46",2022-02-21 01:32:22,40.9209,-70.882,5,5.8519,33.0174,37.21,6.84
"AT46",2022-02-21 01:32:45,40.9201,-70.882,5,5.85477,33.0167,35.37,6.84
"AT46",2022-02-21 01:33:10,40.9193,-70.882,5,5.8579,33.0159,33.06,6.84
"AT46",2022-02-21 01:33:35,40.9184,-70.882,5,5.86046,33.0162,31.89,6.84
"AT46",2022-02-21 01:34:01,40.9176,-70.882,5,5.86284,33.0169,32.26,6.84
"AT46",2022-02-21 01:34:26,40.9167,-70.8821,5,5.86543,33.0172,34.25,6.84
"AT46",2022-02-21 01:34:51,40.9159,-70.8825,5,5.86863,33.0167,36.35,6.84
"AT46",2022-02-21 01:35:16,40.9151,-70.883,5,5.87184,33.0162,37.23,6.84
"AT46",2022-02-21 01:35:40,40.9143,-70.883,5,5.87393,33.0163,37.8,6.84
"AT46",2022-02-21 01:36:03,40.9135,-70.883,5,5.87585,33.0164,37.2,6.84
"AT46",2022-02-21 01:36:28,40.9125,-70.883,5,5.87797,33.0167,36.87,6.84
"AT46",2022-02-21 01:36:51,40.9113,-70.883,5,5.87996,33.0171,35.79,6.84
"AT46",2022-02-21 01:37:14,40.9102,-70.883,5,5.88195,33.0174,35.32,6.84
"AT46",2022-02-21 01:37:39,40.9093,-70.883,5,5.88381,33.0175,34.02,6.83
"AT46",2022-02-21 01:38:04,40.9085,-70.883,5,5.8856,33.0175,33.62,6.83
"AT46",2022-02-21 01:38:30,40.9076,-70.883,5,5.88728,33.0178,32.67,6.83
"AT46",2022-02-21 01:38:55,40.9068,-70.883,5,5.8887,33.0185,32.78,6.83
"AT46",2022-02-21 01:39:18,40.906,-70.883,5,5.89,33.0192,32.52,6.83
"AT46",2022-02-21 01:39:43,40.9047,-70.883,5,5.89092,33.0188,32.78,6.83
"AT46",2022-02-21 01:40:07,40.9035,-70.883,5,5.8918,33.0185,32.44,6.83
"AT46",2022-02-21 01:40:30,40.9026,-70.883,5,5.89298,33.0184,32.43,6.83
"AT46",2022-02-21 01:40:55,40.9018,-70.883,5,5.8946,33.0185,31.9,6.83
"AT46",2022-02-21 01:41:20,40.9009,-70.883,5,5.89619,33.0187,31.68,6.83
"AT46",2022-02-21 01:41:43,40.9002,-70.883,5,5.89723,33.0182,30.36,6.83
"AT46",2022-02-21 01:42:09,40.8993,-70.883,5,5.89839,33.0178,28.78,6.82
"AT46",2022-02-21 01:42:34,40.8985,-70.883,5,5.89885,33.0157,27.37,6.82
"AT46",2022-02-21 01:42:59,40.8976,-70.883,5,5.89894,33.0127,26.83,6.82
"AT46",2022-02-21 01:43:24,40.8967,-70.883,5,5.89876,33.0101,27.67,6.82
"AT46",2022-02-21 01:43:50,40.8954,-70.883,5,5.89772,33.0088,29.86,6.82
"AT46",2022-02-21 01:44:14,40.8942,-70.883,5,5.89676,33.0076,32,6.82
"AT46",2022-02-21 01:44:40,40.8933,-70.883,5,5.89517,33.0067,32.98,6.82
"AT46",2022-02-21 01:45:03,40.8925,-70.883,5,5.89367,33.0059,31.95,6.82
"AT46",2022-02-21 01:45:28,40.8917,-70.883,5,5.8922,33.0054,30.01,6.82
"AT46",2022-02-21 01:45:53,40.8908,-70.883,5,5.89095,33.0055,27.73,6.81
"AT46",2022-02-21 01:46:19,40.89,-70.883,5,5.88961,33.0055,26.91,6.81
"AT46",2022-02-21 01:46:43,40.8892,-70.883,5,5.88737,33.0063,27.29,6.81
"AT46",2022-02-21 01:47:09,40.8883,-70.883,5,5.88494,33.0072,28.83,6.81
"AT46",2022-02-21 01:47:34,40.8872,-70.883,5,5.88215,33.0076,29.63,6.81
"AT46",2022-02-21 01:47:57,40.8861,-70.883,5,5.87936,33.0077,30,6.81
"AT46",2022-02-21 01:48:22,40.8849,-70.883,5,5.87618,33.0078,30.1,6.81
"AT46",2022-02-21 01:48:47,40.884,-70.883,5,5.8723,33.0078,30.02,6.8
"AT46",2022-02-21 01:49:13,40.8832,-70.883,5,5.86827,33.0078,29.95,6.8
"AT46",2022-02-21 01:49:38,40.8823,-70.883,5,5.8629,33.0076,29.31,6.8
"AT46",2022-02-21 01:50:01,40.8816,-70.883,5,5.85761,33.0073,29.42,6.8
"AT46",2022-02-21 01:50:26,40.8807,-70.883,5,5.85098,33.007,29.05,6.8
"AT46",2022-02-21 01:50:52,40.8799,-70.883,5,5.84214,33.0068,29.85,6.8
"AT46",2022-02-21 01:51:15,40.8791,-70.883,5,5.83432,33.0066,30.94,6.79
"AT46",2022-02-21 01:51:40,40.8779,-70.883,5,5.82494,33.005,33.45,6.79
"AT46",2022-02-21 01:52:05,40.8766,-70.883,5,5.81544,33.0031,35.37,6.79
"AT46",2022-02-21 01:52:28,40.8757,-70.883,5,5.80587,33.0013,35.93,6.79
"AT46",2022-02-21 01:52:51,40.8749,-70.883,5,5.79521,32.9995,34.89,6.79
"AT46",2022-02-21 01:53:16,40.8741,-70.883,5,5.78363,32.9975,33.83,6.78
"AT46",2022-02-21 01:53:41,40.8732,-70.883,5,5.76974,32.9966,32.31,6.78
"AT46",2022-02-21 01:54:06,40.8724,-70.883,5,5.75566,32.9958,31.19,6.78
"AT46",2022-02-21 01:54:29,40.8716,-70.883,5,5.74287,32.9951,30.56,6.78
"AT46",2022-02-21 01:54:54,40.8708,-70.883,5,5.72916,32.9946,31.22,6.78
"AT46",2022-02-21 01:55:19,40.8699,-70.883,5,5.71556,32.9941,31.86,6.77
"AT46",2022-02-21 01:55:44,40.8687,-70.883,5,5.70465,32.9968,33.02,6.77
"AT46",2022-02-21 01:56:09,40.8675,-70.883,5,5.69373,32.9994,34.12,6.77
"AT46",2022-02-21 01:56:33,40.8667,-70.883,5,5.68545,33.0015,35.54,6.77
"AT46",2022-02-21 01:56:58,40.8663,-70.883,5,5.6782,33.0034,35.73,6.77
"AT46",2022-02-21 01:57:21,40.866,-70.883,5,5.67183,33.005,35.01,6.76
"AT46",2022-02-21 01:57:46,40.866,-70.8835,5,5.66703,33.0063,33.84,6.76
"AT46",2022-02-21 01:58:12,40.866,-70.8839,5,5.66205,33.0076,32.86,6.76
"AT46",2022-02-21 01:58:37,40.8657,-70.884,5,5.659,33.0079,32.04,6.76
"AT46",2022-02-21 01:59:02,40.8653,-70.884,5,5.6565,33.008,34.53,6.76
"AT46",2022-02-21 01:59:27,40.8651,-70.8839,5,5.65423,33.008,37.74,6.76
"AT46",2022-02-21 01:59:53,40.8656,-70.8834,5,5.65227,33.0081,41.57,6.76
"AT46",2022-02-21 02:00:16,40.866,-70.883,5,5.65055,33.0081,42.16,6.76
"AT46",2022-02-21 02:00:39,40.866,-70.883,5,5.64998,33.0083,42.43,6.76
"AT46",2022-02-21 02:01:04,40.866,-70.883,5,5.64948,33.0086,39.9,6.76
"AT46",2022-02-21 02:01:29,40.866,-70.883,5,5.64883,33.0087,37.83,6.76
"AT46",2022-02-21 02:01:55,40.866,-70.883,5,5.64797,33.0084,35.33,6.76
"AT46",2022-02-21 02:02:20,40.866,-70.883,5,5.64714,33.0083,35.72,6.76
"AT46",2022-02-21 02:02:43,40.866,-70.8826,5,5.64645,33.0091,35.62,6.76
"AT46",2022-02-21 02:03:08,40.866,-70.8822,5,5.6457,33.01,35.59,6.76
"AT46",2022-02-21 02:03:33,40.866,-70.882,5,5.64548,33.0105,34.7,6.76
"AT46",2022-02-21 02:03:56,40.866,-70.882,5,5.64559,33.0109,33.98,6.76
"AT46",2022-02-21 02:04:21,40.8659,-70.882,5,5.64561,33.0112,33.7,6.76
"AT46",2022-02-21 02:04:47,40.8655,-70.882,5,5.64488,33.0108,34.08,6.76
"AT46",2022-02-21 02:05:12,40.8651,-70.882,5,5.64417,33.0105,34.22,6.76
"AT46",2022-02-21 02:05:37,40.865,-70.8823,5,5.64428,33.011,34.03,6.76
"AT46",2022-02-21 02:06:00,40.865,-70.8827,5,5.64463,33.0117,33.79,6.76
"AT46",2022-02-21 02:06:26,40.865,-70.883,5,5.64514,33.0126,32.92,6.76
"AT46",2022-02-21 02:06:51,40.865,-70.883,5,5.64589,33.0135,32.7,6.76
"AT46",2022-02-21 02:07:16,40.865,-70.883,5,5.64664,33.0143,32.11,6.76
"AT46",2022-02-21 02:07:41,40.8646,-70.883,5,5.64705,33.0148,32.13,6.76
"AT46",2022-02-21 02:08:07,40.8642,-70.883,5,5.64744,33.0152,31.24,6.76
"AT46",2022-02-21 02:08:30,40.864,-70.883,5,5.64834,33.0153,31.05,6.76
"AT46",2022-02-21 02:08:55,40.864,-70.883,5,5.64988,33.0151,30.47,6.76
"AT46",2022-02-21 02:09:20,40.864,-70.883,5,5.65143,33.0149,30.21,6.76
"AT46",2022-02-21 02:09:45,40.864,-70.883,5,5.65305,33.0155,29.92,6.76
"AT46",2022-02-21 02:10:11,40.864,-70.883,5,5.65474,33.0161,30.54,6.76
"AT46",2022-02-21 02:10:36,40.864,-70.883,5,5.65664,33.0175,31.18,6.76
"AT46",2022-02-21 02:11:01,40.864,-70.883,5,5.65864,33.0192,31.83,6.76
"AT46",2022-02-21 02:11:26,40.8639,-70.883,5,5.6608,33.0202,32.48,6.76
"AT46",2022-02-21 02:11:51,40.8635,-70.883,5,5.6633,33.0198,32.52,6.76
"AT46",2022-02-21 02:12:14,40.8631,-70.883,5,5.6656,33.0194,32.09,6.76
"AT46",2022-02-21 02:12:40,40.863,-70.883,5,5.66816,33.0191,31.15,6.76
"AT46",2022-02-21 02:13:05,40.863,-70.883,5,5.67062,33.0189,31.1,6.76
"AT46",2022-02-21 02:13:28,40.863,-70.883,5,5.67275,33.0193,31.3,6.76
"AT46",2022-02-21 02:13:54,40.863,-70.883,5,5.67496,33.0206,32.44,6.76
"AT46",2022-02-21 02:14:19,40.863,-70.883,5,5.67707,33.0218,33.1,6.76
"AT46",2022-02-21 02:14:42,40.8626,-70.883,5,5.67864,33.022,34.26,6.76
"AT46",2022-02-21 02:15:05,40.8622,-70.883,5,5.68021,33.0221,33.99,6.76
"AT46",2022-02-21 02:15:30,40.862,-70.883,5,5.68244,33.0225,33.39,6.76
"AT46",2022-02-21 02:15:55,40.862,-70.883,5,5.68523,33.0231,31.83,6.76
"AT46",2022-02-21 02:16:19,40.862,-70.883,5,5.68792,33.0237,31.16,6.76
"AT46",2022-02-21 02:16:44,40.8616,-70.883,5,5.69079,33.0244,30.04,6.76
"AT46",2022-02-21 02:17:09,40.8611,-70.883,5,5.69367,33.0251,29.59,6.76
"AT46",2022-02-21 02:17:34,40.861,-70.883,5,5.69681,33.026,29.74,6.76
"AT46",2022-02-21 02:18:00,40.861,-70.883,5,5.70023,33.0269,31.17,6.76
"AT46",2022-02-21 02:18:25,40.861,-70.883,5,5.70356,33.0276,31.67,6.76
"AT46",2022-02-21 02:18:50,40.861,-70.883,5,5.70697,33.028,31.25,6.76
"AT46",2022-02-21 02:19:13,40.861,-70.883,5,5.71012,33.0284,29.97,6.76
"AT46",2022-02-21 02:19:36,40.861,-70.883,5,5.71263,33.0283,28.69,6.76
"AT46",2022-02-21 02:20:01,40.861,-70.883,5,5.71517,33.0281,27.16,6.76
"AT46",2022-02-21 02:20:26,40.861,-70.8829,5,5.71773,33.0282,26.43,6.76
"AT46",2022-02-21 02:20:52,40.861,-70.8824,5,5.72041,33.0291,26.31,6.76
"AT46",2022-02-21 02:21:17,40.861,-70.882,5,5.723,33.0301,26.87,6.76
"AT46",2022-02-21 02:21:42,40.8614,-70.882,5,5.72534,33.0291,27.12,6.77
"AT46",2022-02-21 02:22:07,40.8618,-70.882,5,5.72767,33.0281,27.33,6.77
"AT46",2022-02-21 02:22:32,40.862,-70.8818,5,5.72984,33.0277,27.01,6.77
"AT46",2022-02-21 02:22:55,40.862,-70.8814,5,5.73172,33.0278,26.68,6.77
"AT46",2022-02-21 02:23:20,40.862,-70.881,5,5.73374,33.0278,25.55,6.77
"AT46",2022-02-21 02:23:45,40.862,-70.881,5,5.73545,33.0282,25.02,6.77
"AT46",2022-02-21 02:24:10,40.862,-70.881,5,5.73715,33.0286,24.53,6.77
"AT46",2022-02-21 02:24:36,40.862,-70.881,5,5.73857,33.0279,25.04,6.77
"AT46",2022-02-21 02:25:01,40.862,-70.881,5,5.73978,33.0268,25.5,6.77
"AT46",2022-02-21 02:25:26,40.862,-70.881,5,5.74096,33.0261,26.51,6.77
"AT46",2022-02-21 02:25:51,40.862,-70.881,5,5.74209,33.0264,26.82,6.77
"AT46",2022-02-21 02:26:17,40.862,-70.881,5,5.74325,33.0267,27,6.77
"AT46",2022-02-21 02:26:42,40.8616,-70.881,5,5.7437,33.0275,26.59,6.77
"AT46",2022-02-21 02:27:07,40.8612,-70.881,5,5.74412,33.0284,26.84,6.77
"AT46",2022-02-21 02:27:32,40.861,-70.8812,5,5.74477,33.0283,26.97,6.77
"AT46",2022-02-21 02:27:55,40.861,-70.8816,5,5.74553,33.0274,27.05,6.77
"AT46",2022-02-21 02:28:20,40.861,-70.882,5,5.74632,33.0266,26.61,6.77
"AT46",2022-02-21 02:28:43,40.861,-70.882,5,5.74651,33.0266,26.27,6.77
"AT46",2022-02-21 02:29:08,40.861,-70.882,5,5.74672,33.0267,25.23,6.77
"AT46",2022-02-21 02:29:34,40.861,-70.882,5,5.74723,33.0272,24.37,6.77
"AT46",2022-02-21 02:29:59,40.861,-70.882,5,5.74789,33.0281,23.28,6.77
"AT46",2022-02-21 02:30:24,40.861,-70.882,5,5.74853,33.0285,23.21,6.77
"AT46",2022-02-21 02:30:49,40.861,-70.882,5,5.74907,33.0276,23.29,6.77
"AT46",2022-02-21 02:31:12,40.861,-70.882,5,5.74957,33.0267,24.52,6.77
"AT46",2022-02-21 02:31:37,40.861,-70.882,5,5.75119,33.0276,25.86,6.77
"AT46",2022-02-21 02:32:00,40.861,-70.882,5,5.75299,33.029,27.22,6.77
"AT46",2022-02-21 02:32:26,40.861,-70.882,5,5.75479,33.0302,27.45,6.77
"AT46",2022-02-21 02:32:51,40.861,-70.882,5,5.756,33.0305,27.44,6.77
"AT46",2022-02-21 02:33:16,40.861,-70.882,5,5.7572,33.0308,27.19,6.77
"AT46",2022-02-21 02:33:41,40.8606,-70.882,5,5.75845,33.0304,26.81,6.77
"AT46",2022-02-21 02:34:07,40.8602,-70.882,5,5.75975,33.03,26.43,6.77
"AT46",2022-02-21 02:34:31,40.86,-70.882,5,5.76076,33.0302,26.08,6.77
"AT46",2022-02-21 02:34:55,40.86,-70.882,5,5.76159,33.031,25.54,6.77
"AT46",2022-02-21 02:35:20,40.86,-70.882,5,5.76247,33.0318,24.07,6.77
"AT46",2022-02-21 02:35:45,40.86,-70.882,5,5.76335,33.0313,22.74,6.77
"AT46",2022-02-21 02:36:10,40.86,-70.882,5,5.76422,33.0308,21.61,6.77
"AT46",2022-02-21 02:36:34,40.86,-70.882,5,5.76559,33.0308,21.81,6.77
"AT46",2022-02-21 02:37:00,40.86,-70.882,5,5.76737,33.031,22.31,6.77
"AT46",2022-02-21 02:37:25,40.86,-70.882,5,5.76887,33.0311,23.53,6.77
"AT46",2022-02-21 02:37:50,40.86,-70.882,5,5.76983,33.0309,23.82,6.77
"AT46",2022-02-21 02:38:15,40.86,-70.882,5,5.77078,33.0307,24.29,6.77
"AT46",2022-02-21 02:38:40,40.86,-70.882,5,5.77123,33.0308,24.24,6.77
"AT46",2022-02-21 02:39:03,40.86,-70.882,5,5.77158,33.0309,24.81,6.77
"AT46",2022-02-21 02:39:29,40.86,-70.8818,5,5.77222,33.0308,25.09,6.77
"AT46",2022-02-21 02:39:54,40.86,-70.8814,5,5.77318,33.0305,26.46,6.77
"AT46",2022-02-21 02:40:19,40.86,-70.881,5,5.77414,33.0302,27.43,6.77
"AT46",2022-02-21 02:40:44,40.86,-70.881,5,5.77514,33.0307,27.34,6.77
"AT46",2022-02-21 02:41:09,40.86,-70.881,5,5.77614,33.0311,25.63,6.77
"AT46",2022-02-21 02:41:32,40.86,-70.881,5,5.77669,33.0315,24.12,6.77
"AT46",2022-02-21 02:41:57,40.86,-70.881,5,5.77702,33.0319,23.13,6.77
"AT46",2022-02-21 02:42:23,40.86,-70.881,5,5.77733,33.032,23,6.77
"AT46",2022-02-21 02:42:48,40.86,-70.881,5,5.7775,33.0312,23.46,6.77
"AT46",2022-02-21 02:43:11,40.86,-70.881,5,5.77765,33.0304,24.49,6.77
"AT46",2022-02-21 02:43:36,40.86,-70.881,5,5.77836,33.0305,25.12,6.77
"AT46",2022-02-21 02:44:01,40.86,-70.881,5,5.77928,33.0309,25.37,6.77
"AT46",2022-02-21 02:44:26,40.86,-70.881,5,5.78014,33.0312,25.16,6.77
"AT46",2022-02-21 02:44:51,40.86,-70.881,5,5.78089,33.0311,25.68,6.77
"AT46",2022-02-21 02:45:16,40.86,-70.881,5,5.78164,33.031,26.18,6.77
"AT46",2022-02-21 02:45:40,40.8596,-70.881,5,5.78174,33.0307,27.01,6.77
"AT46",2022-02-21 02:46:05,40.8592,-70.881,5,5.78178,33.0305,26.5,6.77
"AT46",2022-02-21 02:46:28,40.859,-70.881,5,5.78203,33.0306,25.76,6.77
"AT46",2022-02-21 02:46:53,40.859,-70.881,5,5.78262,33.0314,24.28,6.77
"AT46",2022-02-21 02:47:18,40.859,-70.881,5,5.7832,33.0322,23.51,6.77
"AT46",2022-02-21 02:47:44,40.859,-70.881,5,5.7845,33.0321,22.47,6.77
"AT46",2022-02-21 02:48:09,40.859,-70.881,5,5.78575,33.032,22.24,6.77
"AT46",2022-02-21 02:48:34,40.859,-70.8813,5,5.78625,33.0314,22.13,6.77
"AT46",2022-02-21 02:48:59,40.859,-70.8817,5,5.78634,33.0304,21.76,6.77
"AT46",2022-02-21 02:49:24,40.859,-70.882,5,5.7866,33.0298,21.06,6.77
"AT46",2022-02-21 02:49:49,40.859,-70.882,5,5.78743,33.03,20.64,6.77
"AT46",2022-02-21 02:50:15,40.859,-70.882,5,5.7883,33.0303,21.11,6.77
"AT46",2022-02-21 02:50:40,40.859,-70.882,5,5.78855,33.0308,21.83,6.77
"AT46",2022-02-21 02:51:05,40.859,-70.882,5,5.78871,33.0314,22.65,6.77
"AT46",2022-02-21 02:51:30,40.859,-70.882,5,5.78906,33.0313,23.36,6.77
"AT46",2022-02-21 02:51:55,40.859,-70.882,5,5.7896,33.0305,24.5,6.77
"AT46",2022-02-21 02:52:20,40.859,-70.882,5,5.79006,33.0298,25.38,6.77
"AT46",2022-02-21 02:52:45,40.859,-70.8815,5,5.7896,33.0292,25.77,6.77
"AT46",2022-02-21 02:53:10,40.859,-70.8811,5,5.78915,33.0287,25.95,6.77
"AT46",2022-02-21 02:53:33,40.859,-70.881,5,5.7887,33.0282,25.68,6.77
"AT46",2022-02-21 02:53:58,40.859,-70.881,5,5.7882,33.0276,25.23,6.77
"AT46",2022-02-21 02:54:23,40.859,-70.881,5,5.78777,33.0272,24.17,6.77
"AT46",2022-02-21 02:54:49,40.859,-70.881,5,5.78759,33.0275,23.34,6.77
"AT46",2022-02-21 02:55:14,40.859,-70.881,5,5.78743,33.0277,22.6,6.77
"AT46",2022-02-21 02:55:39,40.859,-70.881,5,5.78652,33.0275,22.09,6.77
"AT46",2022-02-21 02:56:04,40.859,-70.881,5,5.78548,33.0272,21.75,6.77
"AT46",2022-02-21 02:56:30,40.859,-70.8812,5,5.78428,33.0271,21.45,6.77
"AT46",2022-02-21 02:56:55,40.859,-70.8816,5,5.78299,33.0271,21.37,6.77
"AT46",2022-02-21 02:57:20,40.859,-70.882,5,5.78176,33.0271,21.55,6.73
"AT46",2022-02-21 02:57:43,40.859,-70.882,5,5.78126,33.0273,21.79,6.68
"AT46",2022-02-21 02:58:08,40.859,-70.882,5,5.78072,33.0275,22.17,6.62
"AT46",2022-02-21 02:58:33,40.859,-70.882,5,5.78023,33.0275,22.75,6.56
"AT46",2022-02-21 02:58:56,40.859,-70.882,5,5.7798,33.0273,23.76,6.5
"AT46",2022-02-21 02:59:21,40.859,-70.882,5,5.77934,33.0272,24.13,6.45
"AT46",2022-02-21 02:59:43,40.859,-70.882,5,5.77894,33.0276,24.17,6.39
"AT46",2022-02-21 03:00:06,40.859,-70.882,5,5.77852,33.028,23.22,6.34
"AT46",2022-02-21 03:00:29,40.859,-70.882,5,5.77799,33.0281,22.6,6.28
"AT46",2022-02-21 03:00:54,40.859,-70.882,5,5.77728,33.0278,21.34,6.22
"AT46",2022-02-21 03:01:19,40.859,-70.882,5,5.77659,33.0276,20.94,6.17
"AT46",2022-02-21 03:01:45,40.859,-70.882,5,5.77629,33.0273,20.78,6.1
"AT46",2022-02-21 03:02:10,40.859,-70.882,5,5.77599,33.027,21.42,6.06
"AT46",2022-02-21 03:02:35,40.859,-70.882,5,5.7755,33.0269,21.2,6.06
"AT46",2022-02-21 03:03:00,40.859,-70.882,5,5.77492,33.027,20.93,6.06
"AT46",2022-02-21 03:03:25,40.859,-70.882,5,5.77439,33.027,19.75,6.06
"AT46",2022-02-21 03:03:51,40.859,-70.882,5,5.77401,33.027,19.13,6.06
"AT46",2022-02-21 03:04:16,40.859,-70.882,5,5.77363,33.027,18.27,6.06
"AT46",2022-02-21 03:04:41,40.8594,-70.8824,5,5.77333,33.0278,18.67,6.06
"AT46",2022-02-21 03:05:06,40.8598,-70.8828,5,5.77304,33.0287,19.4,6.06
"AT46",2022-02-21 03:05:32,40.86,-70.883,5,5.77283,33.0292,21.14,6.06
"AT46",2022-02-21 03:05:57,40.86,-70.883,5,5.77271,33.0293,22.19,6.06
"AT46",2022-02-21 03:06:22,40.86,-70.883,5,5.77267,33.0293,22.86,6.06
"AT46",2022-02-21 03:06:47,40.86,-70.883,5,5.77308,33.0284,22.61,6.06
"AT46",2022-02-21 03:07:11,40.86,-70.883,5,5.77348,33.0275,22.7,6.06
"AT46",2022-02-21 03:07:36,40.86,-70.883,5,5.77393,33.0277,23.09,6.06
"AT46",2022-02-21 03:08:01,40.86,-70.883,5,5.77439,33.0282,24.6,6.06
"AT46",2022-02-21 03:08:26,40.86,-70.883,5,5.77478,33.0285,25.43,6.06
"AT46",2022-02-21 03:08:49,40.86,-70.883,5,5.77501,33.0283,26,6.06
"AT46",2022-02-21 03:09:13,40.86,-70.883,5,5.77525,33.0282,24.74,6.06
"AT46",2022-02-21 03:09:36,40.86,-70.883,5,5.77494,33.0274,23.29,6.06
"AT46",2022-02-21 03:10:01,40.86,-70.883,5,5.77444,33.0264,20.85,6.06
"AT46",2022-02-21 03:10:26,40.86,-70.883,5,5.77375,33.0253,19.26,6.06
"AT46",2022-02-21 03:10:51,40.86,-70.883,5,5.77267,33.0241,18.13,6.06
"AT46",2022-02-21 03:11:14,40.86,-70.883,5,5.77167,33.023,18.62,6.06
"AT46",2022-02-21 03:11:40,40.86,-70.883,5,5.77077,33.0231,19.11,6.06
"AT46",2022-02-21 03:12:05,40.86,-70.883,5,5.76993,33.0235,20.42,6.06
"AT46",2022-02-21 03:12:30,40.8602,-70.883,5,5.76918,33.0242,21.54,6.06
"AT46",2022-02-21 03:12:55,40.8606,-70.883,5,5.76851,33.0252,22.18,6.06
"AT46",2022-02-21 03:13:21,40.8609,-70.883,5,5.76782,33.026,21.61,6.06
"AT46",2022-02-21 03:13:46,40.8605,-70.883,5,5.7672,33.0251,20.97,6.06
