"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","latitude_API","longitude_API","depth","biosat","O2_Ar_ratio"
"EN608",2018-02-05 01:33:43,41.2489,-70.568,41.2484,-70.568,5,3.091,21.1512
"EN608",2018-02-05 01:33:54,41.2486,-70.568,41.2484,-70.568,5,3.021,21.0123
"EN608",2018-02-05 01:34:05,41.2483,-70.568,41.2484,-70.568,5,2.984,21.0599
"EN608",2018-02-05 01:34:17,41.2479,-70.568,41.2484,-70.568,5,2.867,20.96
"EN608",2018-02-05 01:34:28,41.2476,-70.568,41.2484,-70.568,5,2.954,21.0571
"EN608",2018-02-05 01:34:39,41.2473,-70.568,41.2467,-70.568,5,2.952,21.0311
"EN608",2018-02-05 01:34:51,41.247,-70.568,41.2467,-70.568,5,3.069,21.1014
"EN608",2018-02-05 01:35:02,41.2466,-70.568,41.2467,-70.568,5,2.983,21.0576
"EN608",2018-02-05 01:35:14,41.2463,-70.568,41.2467,-70.568,5,3.036,21.0801
"EN608",2018-02-05 01:35:25,41.246,-70.568,41.2467,-70.568,5,2.906,20.9684
"EN608",2018-02-05 01:35:36,41.2457,-70.5681,41.245,-70.5681,5,2.835,21.0851
"EN608",2018-02-05 01:35:48,41.2453,-70.5681,41.245,-70.5681,5,2.824,20.9695
"EN608",2018-02-05 01:35:59,41.245,-70.5681,41.245,-70.5681,5,2.831,20.9846
"EN608",2018-02-05 01:36:10,41.2447,-70.5681,41.245,-70.5681,5,2.753,21.0688
"EN608",2018-02-05 01:36:22,41.2444,-70.568,41.245,-70.5681,5,2.829,20.9757
"EN608",2018-02-05 01:36:33,41.2441,-70.568,41.2433,-70.5679,5,2.843,21.0051
"EN608",2018-02-05 01:36:44,41.2438,-70.568,41.2433,-70.5679,5,2.733,21.0471
"EN608",2018-02-05 01:36:56,41.2434,-70.5679,41.2433,-70.5679,5,2.768,20.9989
"EN608",2018-02-05 01:37:07,41.2431,-70.5679,41.2433,-70.5679,5,2.805,20.9564
"EN608",2018-02-05 01:37:19,41.2428,-70.5679,41.2433,-70.5679,5,2.885,21.0118
"EN608",2018-02-05 01:37:30,41.2425,-70.5678,41.2433,-70.5679,5,2.763,21.0427
"EN608",2018-02-05 01:37:41,41.2422,-70.5678,41.2417,-70.5678,5,2.785,21.1284
"EN608",2018-02-05 01:37:53,41.2419,-70.5678,41.2417,-70.5678,5,2.691,20.8747
"EN608",2018-02-05 01:38:04,41.2416,-70.5678,41.2417,-70.5678,5,2.641,20.9784
"EN608",2018-02-05 01:38:15,41.2413,-70.5678,41.2417,-70.5678,5,2.452,20.9158
"EN608",2018-02-05 01:38:27,41.241,-70.5678,41.2417,-70.5678,5,2.515,20.9911
"EN608",2018-02-05 01:38:38,41.2408,-70.5678,41.2402,-70.5678,5,2.488,20.9355
"EN608",2018-02-05 01:38:49,41.2405,-70.5678,41.2402,-70.5678,5,2.59,20.9387
"EN608",2018-02-05 01:39:01,41.2402,-70.5678,41.2402,-70.5678,5,2.585,20.9507
"EN608",2018-02-05 01:39:12,41.2399,-70.5678,41.2402,-70.5678,5,2.653,21.0208
"EN608",2018-02-05 01:39:24,41.2395,-70.5678,41.2402,-70.5678,5,2.689,20.9852
"EN608",2018-02-05 01:39:35,41.2392,-70.5679,41.2385,-70.5679,5,2.669,21.005
"EN608",2018-02-05 01:39:46,41.2389,-70.5679,41.2385,-70.5679,5,2.625,20.9759
"EN608",2018-02-05 01:39:58,41.2386,-70.5679,41.2385,-70.5679,5,2.569,20.9299
"EN608",2018-02-05 01:40:09,41.2382,-70.5679,41.2385,-70.5679,5,2.525,20.9761
"EN608",2018-02-05 01:40:20,41.2379,-70.5679,41.2385,-70.5679,5,2.497,20.9277
"EN608",2018-02-05 01:40:32,41.2376,-70.5679,41.2368,-70.5679,5,2.442,20.9606
"EN608",2018-02-05 01:40:43,41.2373,-70.5679,41.2368,-70.5679,5,2.383,20.9468
"EN608",2018-02-05 01:40:54,41.237,-70.5679,41.2368,-70.5679,5,2.394,20.8738
"EN608",2018-02-05 01:41:06,41.2366,-70.5679,41.2368,-70.5679,5,2.424,20.9157
"EN608",2018-02-05 01:41:17,41.2363,-70.5679,41.2368,-70.5679,5,2.334,20.9389
"EN608",2018-02-05 01:41:29,41.236,-70.5679,41.2368,-70.5679,5,2.186,20.9908
"EN608",2018-02-05 01:41:40,41.2357,-70.5678,41.2352,-70.5678,5,2.236,20.8548
"EN608",2018-02-05 01:41:51,41.2354,-70.5678,41.2352,-70.5678,5,2.453,20.7224
"EN608",2018-02-05 01:42:03,41.2351,-70.5678,41.2352,-70.5678,5,2.317,20.9673
"EN608",2018-02-05 01:42:14,41.2348,-70.5678,41.2352,-70.5678,5,2.441,21.1607
"EN608",2018-02-05 01:42:25,41.2344,-70.5678,41.2352,-70.5678,5,2.596,20.8519
"EN608",2018-02-05 01:42:37,41.2341,-70.5677,41.2334,-70.5677,5,2.591,20.9817
"EN608",2018-02-05 01:42:48,41.2338,-70.5677,41.2334,-70.5677,5,2.367,20.8808
"EN608",2018-02-05 01:42:59,41.2334,-70.5677,41.2334,-70.5677,5,2.478,20.9612
"EN608",2018-02-05 01:43:11,41.2331,-70.5677,41.2334,-70.5677,5,2.424,20.9325
"EN608",2018-02-05 01:43:22,41.2329,-70.5677,41.2334,-70.5677,5,2.398,20.9652
"EN608",2018-02-05 01:43:34,41.2326,-70.5678,41.2319,-70.5678,5,2.366,20.9264
"EN608",2018-02-05 01:43:45,41.2323,-70.5678,41.2319,-70.5678,5,2.342,20.8541
"EN608",2018-02-05 01:43:56,41.232,-70.5678,41.2319,-70.5678,5,2.516,20.9284
"EN608",2018-02-05 01:44:08,41.2317,-70.5678,41.2319,-70.5678,5,2.509,20.9083
"EN608",2018-02-05 01:44:19,41.2314,-70.5678,41.2319,-70.5678,5,2.564,21.1428
"EN608",2018-02-05 01:44:30,41.2311,-70.5678,41.2319,-70.5678,5,2.592,20.9191
"EN608",2018-02-05 01:44:42,41.2308,-70.5678,41.2303,-70.5678,5,2.621,20.9101
"EN608",2018-02-05 01:44:53,41.2305,-70.5678,41.2303,-70.5678,5,2.391,20.9573
"EN608",2018-02-05 01:45:04,41.2302,-70.5678,41.2303,-70.5678,5,2.405,20.9377
"EN608",2018-02-05 01:45:16,41.2298,-70.5678,41.2303,-70.5678,5,2.261,20.9074
"EN608",2018-02-05 01:45:27,41.2295,-70.5678,41.2303,-70.5678,5,2.305,20.934
"EN608",2018-02-05 01:45:39,41.2292,-70.5678,41.2286,-70.5678,5,2.22,20.7625
"EN608",2018-02-05 01:45:50,41.2289,-70.5678,41.2286,-70.5678,5,2.25,21.0021
"EN608",2018-02-05 01:46:01,41.2286,-70.5678,41.2286,-70.5678,5,2.257,20.8503
"EN608",2018-02-05 01:46:13,41.2283,-70.5678,41.2286,-70.5678,5,2.44,20.9389
"EN608",2018-02-05 01:46:24,41.228,-70.5678,41.2286,-70.5678,5,2.368,20.9407
"EN608",2018-02-05 01:46:35,41.2277,-70.5678,41.227,-70.5678,5,2.461,20.9491
"EN608",2018-02-05 01:46:47,41.2273,-70.5678,41.227,-70.5678,5,2.472,20.9293
"EN608",2018-02-05 01:46:58,41.2271,-70.5678,41.227,-70.5678,5,2.432,20.9448
"EN608",2018-02-05 01:47:09,41.2268,-70.5678,41.227,-70.5678,5,2.44,20.95
"EN608",2018-02-05 01:47:21,41.2265,-70.5678,41.227,-70.5678,5,2.461,20.8993
"EN608",2018-02-05 01:47:32,41.2262,-70.5677,41.2255,-70.5677,5,2.455,20.9578
"EN608",2018-02-05 01:47:43,41.2259,-70.5677,41.2255,-70.5677,5,2.499,20.9507
"EN608",2018-02-05 01:47:55,41.2256,-70.5677,41.2255,-70.5677,5,2.569,20.9389
"EN608",2018-02-05 01:48:06,41.2253,-70.5677,41.2255,-70.5677,5,2.483,20.9944
"EN608",2018-02-05 01:48:18,41.225,-70.5677,41.2255,-70.5677,5,2.516,20.9708
"EN608",2018-02-05 01:48:29,41.2247,-70.5677,41.2255,-70.5677,5,2.46,20.8703
"EN608",2018-02-05 01:48:40,41.2244,-70.5677,41.2239,-70.5677,5,2.236,20.9838
"EN608",2018-02-05 01:48:52,41.2241,-70.5677,41.2239,-70.5677,5,2.167,20.8821
"EN608",2018-02-05 01:49:03,41.2238,-70.5677,41.2239,-70.5677,5,1.936,20.7644
"EN608",2018-02-05 01:49:14,41.2235,-70.5677,41.2239,-70.5677,5,1.955,20.9001
"EN608",2018-02-05 01:49:26,41.2231,-70.5677,41.2239,-70.5677,5,1.866,20.6344
"EN608",2018-02-05 01:49:37,41.2228,-70.5676,41.2221,-70.5676,5,1.931,21.0034
"EN608",2018-02-05 01:49:48,41.2225,-70.5676,41.2221,-70.5676,5,1.797,20.7911
"EN608",2018-02-05 01:50:00,41.2221,-70.5676,41.2221,-70.5676,5,2.349,20.8308
"EN608",2018-02-05 01:50:11,41.2217,-70.5676,41.2221,-70.5676,5,2.332,20.763
"EN608",2018-02-05 01:50:23,41.2213,-70.5676,41.2221,-70.5676,5,2.608,21.1994
"EN608",2018-02-05 01:50:34,41.221,-70.5676,41.2201,-70.5676,5,2.762,20.9857
"EN608",2018-02-05 01:50:45,41.2206,-70.5676,41.2201,-70.5676,5,2.864,21.073
"EN608",2018-02-05 01:50:57,41.2202,-70.5676,41.2201,-70.5676,5,2.6,20.9883
"EN608",2018-02-05 01:51:08,41.2198,-70.5676,41.2201,-70.5676,5,2.51,20.8665
"EN608",2018-02-05 01:51:19,41.2195,-70.5676,41.2201,-70.5676,5,2.423,20.9301
"EN608",2018-02-05 01:51:31,41.2191,-70.5676,41.2181,-70.5676,5,2.4,20.8933
"EN608",2018-02-05 01:51:42,41.2187,-70.5676,41.2181,-70.5676,5,2.486,20.9842
"EN608",2018-02-05 01:51:53,41.2183,-70.5676,41.2181,-70.5676,5,2.495,20.9649
"EN608",2018-02-05 01:52:05,41.2179,-70.5676,41.2181,-70.5676,5,2.562,20.9535
"EN608",2018-02-05 01:52:16,41.2176,-70.5676,41.2181,-70.5676,5,2.502,20.9396
"EN608",2018-02-05 01:52:28,41.2172,-70.5676,41.2181,-70.5676,5,2.48,20.9618
"EN608",2018-02-05 01:52:39,41.2169,-70.5676,41.2162,-70.5676,5,2.445,20.9232
"EN608",2018-02-05 01:52:50,41.2165,-70.5676,41.2162,-70.5676,5,2.448,20.9421
"EN608",2018-02-05 01:53:02,41.2161,-70.5676,41.2162,-70.5676,5,2.643,20.9181
"EN608",2018-02-05 01:53:13,41.2158,-70.5676,41.2162,-70.5676,5,2.628,20.9427
"EN608",2018-02-05 01:53:24,41.2154,-70.5676,41.2162,-70.5676,5,2.636,21.1609
"EN608",2018-02-05 01:53:36,41.2151,-70.5675,41.2143,-70.5675,5,2.618,20.907
"EN608",2018-02-05 01:53:47,41.2147,-70.5675,41.2143,-70.5675,5,2.68,20.9511
"EN608",2018-02-05 01:53:58,41.2144,-70.5675,41.2143,-70.5675,5,2.31,20.8996
"EN608",2018-02-05 01:54:10,41.214,-70.5675,41.2143,-70.5675,5,2.206,21.0059
"EN608",2018-02-05 01:54:21,41.2136,-70.5674,41.2143,-70.5675,5,2.204,20.7821
"EN608",2018-02-05 01:54:33,41.2133,-70.5674,41.2124,-70.5673,5,2.193,20.8013
"EN608",2018-02-05 01:54:44,41.2129,-70.5674,41.2124,-70.5673,5,2.135,20.9492
"EN608",2018-02-05 01:54:55,41.2126,-70.5673,41.2124,-70.5673,5,2.46,20.8883
"EN608",2018-02-05 01:55:07,41.2122,-70.5673,41.2124,-70.5673,5,2.545,20.9463
"EN608",2018-02-05 01:55:18,41.2118,-70.5673,41.2124,-70.5673,5,2.762,21.1145
"EN608",2018-02-05 01:55:29,41.2114,-70.5673,41.2124,-70.5673,5,2.904,20.8877
"EN608",2018-02-05 01:55:41,41.211,-70.5673,41.2103,-70.5673,5,2.857,21.171
"EN608",2018-02-05 01:55:52,41.2106,-70.5673,41.2103,-70.5673,5,2.696,21.0331
"EN608",2018-02-05 01:56:03,41.2102,-70.5673,41.2103,-70.5673,5,2.733,20.8986
"EN608",2018-02-05 01:56:15,41.2098,-70.5673,41.2103,-70.5673,5,2.667,20.9497
"EN608",2018-02-05 01:56:26,41.2094,-70.5673,41.2103,-70.5673,5,2.612,20.9248
"EN608",2018-02-05 01:56:38,41.209,-70.5673,41.2083,-70.5673,5,2.56,21.1038
"EN608",2018-02-05 01:56:49,41.2087,-70.5673,41.2083,-70.5673,5,2.599,20.9772
"EN608",2018-02-05 01:57:00,41.2083,-70.5673,41.2083,-70.5673,5,2.584,20.8454
"EN608",2018-02-05 01:57:12,41.2079,-70.5673,41.2083,-70.5673,5,2.411,20.989
"EN608",2018-02-05 01:57:23,41.2075,-70.5673,41.2083,-70.5673,5,2.411,20.9093
"EN608",2018-02-05 01:57:34,41.2071,-70.5673,41.2062,-70.5673,5,2.521,20.9273
"EN608",2018-02-05 01:57:46,41.2067,-70.5673,41.2062,-70.5673,5,2.494,20.9768
"EN608",2018-02-05 01:57:57,41.2063,-70.5673,41.2062,-70.5673,5,2.524,20.958
"EN608",2018-02-05 01:58:08,41.2059,-70.5673,41.2062,-70.5673,5,2.648,20.9613
"EN608",2018-02-05 01:58:20,41.2055,-70.5673,41.2062,-70.5673,5,2.51,20.9398
"EN608",2018-02-05 01:58:31,41.2051,-70.5672,41.2041,-70.5672,5,2.679,21.0536
"EN608",2018-02-05 01:58:43,41.2047,-70.5672,41.2041,-70.5672,5,2.778,20.8352
"EN608",2018-02-05 01:58:54,41.2043,-70.5672,41.2041,-70.5672,5,2.813,21.1311
"EN608",2018-02-05 01:59:05,41.2039,-70.5672,41.2041,-70.5672,5,2.605,21.0618
"EN608",2018-02-05 01:59:17,41.2035,-70.5671,41.2041,-70.5672,5,2.783,20.9755
"EN608",2018-02-05 01:59:28,41.2032,-70.5671,41.2041,-70.5672,5,2.556,20.8407
"EN608",2018-02-05 01:59:39,41.2028,-70.5671,41.2021,-70.567,5,2.265,21.0163
"EN608",2018-02-05 01:59:51,41.2024,-70.567,41.2021,-70.567,5,2.204,20.8981
"EN608",2018-02-05 02:00:02,41.202,-70.567,41.2021,-70.567,5,2.348,20.7646
"EN608",2018-02-05 02:00:13,41.2017,-70.567,41.2021,-70.567,5,2.284,20.9128
"EN608",2018-02-05 02:00:25,41.2013,-70.567,41.2021,-70.567,5,2.36,20.9871
"EN608",2018-02-05 02:00:36,41.2009,-70.5669,41.2001,-70.5669,5,2.483,20.9498
"EN608",2018-02-05 02:00:48,41.2005,-70.5669,41.2001,-70.5669,5,2.591,20.9756
"EN608",2018-02-05 02:00:59,41.2001,-70.5669,41.2001,-70.5669,5,2.583,20.8899
"EN608",2018-02-05 02:01:10,41.1998,-70.5669,41.2001,-70.5669,5,2.701,21.0231
"EN608",2018-02-05 02:01:22,41.1994,-70.5669,41.2001,-70.5669,5,2.624,20.9781
"EN608",2018-02-05 02:01:33,41.1991,-70.5669,41.1982,-70.5669,5,2.725,21.0699
"EN608",2018-02-05 02:01:44,41.1987,-70.5669,41.1982,-70.5669,5,2.793,20.8969
"EN608",2018-02-05 02:01:56,41.1983,-70.5669,41.1982,-70.5669,5,2.859,20.993
"EN608",2018-02-05 02:02:07,41.198,-70.5669,41.1982,-70.5669,5,2.829,21.0933
"EN608",2018-02-05 02:02:18,41.1976,-70.5669,41.1982,-70.5669,5,2.913,21.0452
"EN608",2018-02-05 02:02:30,41.1972,-70.5668,41.1982,-70.5669,5,2.961,21.039
"EN608",2018-02-05 02:02:41,41.1969,-70.5668,41.1963,-70.5668,5,2.874,20.9834
"EN608",2018-02-05 02:02:53,41.1965,-70.5668,41.1963,-70.5668,5,2.779,21.0412
"EN608",2018-02-05 02:03:04,41.1962,-70.5668,41.1963,-70.5668,5,2.826,21.0052
"EN608",2018-02-05 02:03:15,41.1958,-70.5667,41.1963,-70.5668,5,2.947,20.9483
"EN608",2018-02-05 02:03:27,41.1954,-70.5667,41.1963,-70.5668,5,3.007,21.0865
"EN608",2018-02-05 02:03:38,41.195,-70.5667,41.1943,-70.5666,5,3.025,21.1069
"EN608",2018-02-05 02:03:49,41.1947,-70.5666,41.1943,-70.5666,5,3.103,21.1026
"EN608",2018-02-05 02:04:01,41.1943,-70.5666,41.1943,-70.5666,5,3.08,21.0239
"EN608",2018-02-05 02:04:12,41.1939,-70.5666,41.1943,-70.5666,5,3.034,21.0279
"EN608",2018-02-05 02:04:23,41.1936,-70.5666,41.1943,-70.5666,5,2.984,21.0628
"EN608",2018-02-05 02:04:35,41.1932,-70.5665,41.1924,-70.5665,5,2.97,21.0595
"EN608",2018-02-05 02:04:46,41.1928,-70.5665,41.1924,-70.5665,5,2.988,21.052
"EN608",2018-02-05 02:04:58,41.1925,-70.5665,41.1924,-70.5665,5,2.936,21.0094
"EN608",2018-02-05 02:05:09,41.1921,-70.5665,41.1924,-70.5665,5,2.846,21.0458
"EN608",2018-02-05 02:05:20,41.1917,-70.5665,41.1924,-70.5665,5,2.831,21.0101
"EN608",2018-02-05 02:05:32,41.1913,-70.5665,41.1904,-70.5665,5,2.904,20.9673
"EN608",2018-02-05 02:05:43,41.191,-70.5665,41.1904,-70.5665,5,2.919,21.0366
"EN608",2018-02-05 02:05:54,41.1906,-70.5665,41.1904,-70.5665,5,2.885,21.0838
"EN608",2018-02-05 02:06:06,41.1902,-70.5665,41.1904,-70.5665,5,2.74,21.0618
"EN608",2018-02-05 02:06:17,41.1898,-70.5665,41.1904,-70.5665,5,2.752,20.9748
"EN608",2018-02-05 02:06:28,41.1894,-70.5665,41.1904,-70.5665,5,2.721,20.8191
"EN608",2018-02-05 02:06:40,41.189,-70.5665,41.1883,-70.5665,5,2.707,21.0489
"EN608",2018-02-05 02:06:51,41.1886,-70.5665,41.1883,-70.5665,5,2.78,21.0514
"EN608",2018-02-05 02:07:03,41.1882,-70.5665,41.1883,-70.5665,5,3.027,21.0478
"EN608",2018-02-05 02:07:14,41.1878,-70.5665,41.1883,-70.5665,5,2.999,21.0492
"EN608",2018-02-05 02:07:25,41.1874,-70.5665,41.1883,-70.5665,5,2.993,21.0714
"EN608",2018-02-05 02:07:37,41.187,-70.5664,41.1862,-70.5664,5,2.981,21.02
"EN608",2018-02-05 02:07:48,41.1866,-70.5664,41.1862,-70.5664,5,3.049,21.0455
"EN608",2018-02-05 02:07:59,41.1862,-70.5664,41.1862,-70.5664,5,3.088,21.0356
"EN608",2018-02-05 02:08:11,41.1859,-70.5664,41.1862,-70.5664,5,3.21,21.1184
"EN608",2018-02-05 02:08:22,41.1855,-70.5663,41.1862,-70.5664,5,3.213,21.1108
"EN608",2018-02-05 02:08:33,41.1852,-70.5663,41.1843,-70.5662,5,3.225,21.145
"EN608",2018-02-05 02:08:45,41.1848,-70.5662,41.1843,-70.5662,5,3.165,21.0488
"EN608",2018-02-05 02:08:56,41.1844,-70.5662,41.1843,-70.5662,5,3.092,21.0474
"EN608",2018-02-05 02:09:07,41.1841,-70.5662,41.1843,-70.5662,5,3.05,21.0578
"EN608",2018-02-05 02:09:19,41.1837,-70.5661,41.1843,-70.5662,5,2.997,21.0354
"EN608",2018-02-05 02:09:30,41.1833,-70.5661,41.1843,-70.5662,5,3.014,21.1025
"EN608",2018-02-05 02:09:42,41.1829,-70.5661,41.1823,-70.566,5,2.989,20.9946
"EN608",2018-02-05 02:09:53,41.1825,-70.566,41.1823,-70.566,5,3.026,21.064
"EN608",2018-02-05 02:10:04,41.1822,-70.566,41.1823,-70.566,5,2.93,21.0319
"EN608",2018-02-05 02:10:16,41.1817,-70.566,41.1823,-70.566,5,2.981,21.0729
"EN608",2018-02-05 02:10:27,41.1814,-70.566,41.1823,-70.566,5,2.834,21.0044
"EN608",2018-02-05 02:10:38,41.181,-70.566,41.1802,-70.566,5,2.849,21.0458
"EN608",2018-02-05 02:10:50,41.1806,-70.566,41.1802,-70.566,5,2.799,20.9143
"EN608",2018-02-05 02:11:01,41.1802,-70.566,41.1802,-70.566,5,2.815,21.046
"EN608",2018-02-05 02:11:12,41.1798,-70.566,41.1802,-70.566,5,2.824,21.0216
"EN608",2018-02-05 02:11:24,41.1794,-70.566,41.1802,-70.566,5,2.948,21.0213
"EN608",2018-02-05 02:11:35,41.179,-70.5659,41.1781,-70.5659,5,2.919,21.0538
"EN608",2018-02-05 02:11:47,41.1786,-70.5659,41.1781,-70.5659,5,2.931,21.0415
"EN608",2018-02-05 02:11:58,41.1782,-70.5659,41.1781,-70.5659,5,2.896,21.0151
"EN608",2018-02-05 02:12:09,41.1778,-70.5659,41.1781,-70.5659,5,2.855,21.0341
"EN608",2018-02-05 02:12:21,41.1774,-70.5659,41.1781,-70.5659,5,2.802,20.9849
"EN608",2018-02-05 02:12:32,41.177,-70.5659,41.1761,-70.5659,5,2.805,21.0118
"EN608",2018-02-05 02:12:43,41.1767,-70.5659,41.1761,-70.5659,5,2.75,20.9867
"EN608",2018-02-05 02:12:55,41.1763,-70.5659,41.1761,-70.5659,5,2.784,21.0181
"EN608",2018-02-05 02:13:06,41.1759,-70.5659,41.1761,-70.5659,5,2.771,20.9773
"EN608",2018-02-05 02:13:17,41.1755,-70.5659,41.1761,-70.5659,5,2.807,21.0194
"EN608",2018-02-05 02:13:29,41.1751,-70.5659,41.1761,-70.5659,5,2.831,20.9972
"EN608",2018-02-05 02:13:40,41.1747,-70.5659,41.174,-70.5659,5,2.828,21.0238
"EN608",2018-02-05 02:13:52,41.1743,-70.5659,41.174,-70.5659,5,3.014,21.0422
"EN608",2018-02-05 02:14:03,41.1739,-70.5659,41.174,-70.5659,5,3.076,20.9733
"EN608",2018-02-05 02:14:14,41.1735,-70.5659,41.174,-70.5659,5,2.855,21.2088
"EN608",2018-02-05 02:14:26,41.1731,-70.5659,41.174,-70.5659,5,3.065,21.0601
"EN608",2018-02-05 02:14:37,41.1728,-70.5659,41.172,-70.5659,5,3.147,20.7983
"EN608",2018-02-05 02:14:48,41.1724,-70.5659,41.172,-70.5659,5,2.964,21.2564
"EN608",2018-02-05 02:15:00,41.172,-70.5659,41.172,-70.5659,5,2.853,21.0573
"EN608",2018-02-05 02:15:11,41.1716,-70.5659,41.172,-70.5659,5,3.072,21.0208
"EN608",2018-02-05 02:15:22,41.1712,-70.5659,41.172,-70.5659,5,2.964,20.9471
"EN608",2018-02-05 02:15:34,41.1708,-70.5659,41.1699,-70.5659,5,2.852,21.0217
"EN608",2018-02-05 02:15:45,41.1704,-70.5659,41.1699,-70.5659,5,2.877,21.1453
"EN608",2018-02-05 02:15:57,41.17,-70.5659,41.1699,-70.5659,5,2.948,20.9431
"EN608",2018-02-05 02:16:08,41.1696,-70.5659,41.1699,-70.5659,5,2.888,21.0455
"EN608",2018-02-05 02:16:19,41.1692,-70.566,41.1699,-70.5659,5,2.784,21.0187
"EN608",2018-02-05 02:16:31,41.1688,-70.566,41.1678,-70.5661,5,2.867,20.9609
"EN608",2018-02-05 02:16:42,41.1684,-70.566,41.1678,-70.5661,5,3.119,21.0386
"EN608",2018-02-05 02:16:53,41.168,-70.5661,41.1678,-70.5661,5,3.072,21.0268
"EN608",2018-02-05 02:17:05,41.1677,-70.5661,41.1678,-70.5661,5,2.998,21.3032
"EN608",2018-02-05 02:17:16,41.1673,-70.5661,41.1678,-70.5661,5,2.939,20.9701
"EN608",2018-02-05 02:17:27,41.167,-70.5661,41.1678,-70.5661,5,2.975,20.8849
"EN608",2018-02-05 02:17:39,41.1666,-70.5662,41.166,-70.5662,5,2.694,20.9788
"EN608",2018-02-05 02:17:50,41.1663,-70.5662,41.166,-70.5662,5,2.721,21.063
"EN608",2018-02-05 02:18:02,41.1659,-70.5662,41.166,-70.5662,5,2.868,21.0156
"EN608",2018-02-05 02:18:13,41.1656,-70.5662,41.166,-70.5662,5,2.901,20.9985
"EN608",2018-02-05 02:18:24,41.1652,-70.5662,41.166,-70.5662,5,2.599,21.0344
"EN608",2018-02-05 02:18:36,41.1649,-70.5662,41.1641,-70.5662,5,2.554,21.0121
"EN608",2018-02-05 02:18:47,41.1645,-70.5662,41.1641,-70.5662,5,2.563,20.7546
"EN608",2018-02-05 02:18:58,41.1642,-70.5662,41.1641,-70.5662,5,2.333,20.9698
"EN608",2018-02-05 02:19:10,41.1638,-70.5662,41.1641,-70.5662,5,2.294,21.0078
"EN608",2018-02-05 02:19:21,41.1634,-70.5662,41.1641,-70.5662,5,2.45,20.7985
"EN608",2018-02-05 02:19:32,41.163,-70.5663,41.1621,-70.5663,5,2.498,20.9728
"EN608",2018-02-05 02:19:44,41.1626,-70.5663,41.1621,-70.5663,5,2.515,20.9137
"EN608",2018-02-05 02:19:55,41.1623,-70.5663,41.1621,-70.5663,5,2.662,21.0189
"EN608",2018-02-05 02:20:07,41.1619,-70.5663,41.1621,-70.5663,5,2.64,21.025
"EN608",2018-02-05 02:20:18,41.1615,-70.5663,41.1621,-70.5663,5,2.637,20.9482
"EN608",2018-02-05 02:20:29,41.1612,-70.5663,41.1621,-70.5663,5,2.534,20.9504
"EN608",2018-02-05 02:20:41,41.1608,-70.5664,41.1602,-70.5664,5,2.332,20.91
"EN608",2018-02-05 02:20:52,41.1605,-70.5664,41.1602,-70.5664,5,2.29,20.9141
"EN608",2018-02-05 02:21:03,41.1601,-70.5664,41.1602,-70.5664,5,2.29,20.8185
"EN608",2018-02-05 02:21:15,41.1597,-70.5664,41.1602,-70.5664,5,2.3,20.905
"EN608",2018-02-05 02:21:26,41.1593,-70.5664,41.1602,-70.5664,5,2.329,20.9508
"EN608",2018-02-05 02:21:37,41.1589,-70.5663,41.1581,-70.5663,5,2.468,20.9198
"EN608",2018-02-05 02:21:49,41.1585,-70.5663,41.1581,-70.5663,5,2.502,20.9442
"EN608",2018-02-05 02:22:00,41.1581,-70.5663,41.1581,-70.5663,5,2.517,20.9603
"EN608",2018-02-05 02:22:12,41.1577,-70.5663,41.1581,-70.5663,5,2.581,20.9393
"EN608",2018-02-05 02:22:23,41.1573,-70.5663,41.1581,-70.5663,5,2.609,20.966
"EN608",2018-02-05 02:22:34,41.157,-70.5663,41.1561,-70.5663,5,2.614,20.9856
"EN608",2018-02-05 02:22:46,41.1566,-70.5663,41.1561,-70.5663,5,2.574,20.9723
"EN608",2018-02-05 02:22:57,41.1562,-70.5663,41.1561,-70.5663,5,2.777,20.9652
"EN608",2018-02-05 02:23:08,41.1558,-70.5664,41.1561,-70.5663,5,2.696,20.8984
"EN608",2018-02-05 02:23:20,41.1555,-70.5666,41.1561,-70.5663,5,2.517,21.1735
"EN608",2018-02-05 02:23:31,41.1551,-70.5668,41.1542,-70.5673,5,2.397,20.903
"EN608",2018-02-05 02:23:42,41.1548,-70.567,41.1542,-70.5673,5,2.484,20.7888
"EN608",2018-02-05 02:23:54,41.1544,-70.5672,41.1542,-70.5673,5,2.267,20.8422
"EN608",2018-02-05 02:24:05,41.1541,-70.5675,41.1542,-70.5673,5,2.247,20.9877
"EN608",2018-02-05 02:24:17,41.1538,-70.5679,41.1542,-70.5673,5,2.389,20.9508
"EN608",2018-02-05 02:24:28,41.1535,-70.5683,41.1542,-70.5673,5,2.446,20.8834
"EN608",2018-02-05 02:24:39,41.1532,-70.5687,41.1527,-70.5694,5,2.387,20.9334
"EN608",2018-02-05 02:24:51,41.1529,-70.5691,41.1527,-70.5694,5,2.395,20.9004
"EN608",2018-02-05 02:25:02,41.1527,-70.5695,41.1527,-70.5694,5,2.406,20.9267
"EN608",2018-02-05 02:25:13,41.1525,-70.57,41.1527,-70.5694,5,2.491,20.959
"EN608",2018-02-05 02:25:25,41.1524,-70.5706,41.1527,-70.5694,5,2.472,20.8955
"EN608",2018-02-05 02:25:36,41.1522,-70.5711,41.1519,-70.5723,5,2.69,21.0203
