"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","biosat","O2_Ar_ratio"
"EN655",2020-07-26 00:35:06,41.0693,-70.7884,5,23.0741,31.9304,3.973,21.1707
"EN655",2020-07-26 00:35:31,41.0693,-70.7869,5,23.0901,31.9294,4.026,21.1815
"EN655",2020-07-26 00:35:54,41.0693,-70.7856,5,23.1049,31.9285,4.195,21.2159
"EN655",2020-07-26 00:36:19,41.0693,-70.784,5,23.1175,31.926,4.177,21.2122
"EN655",2020-07-26 00:36:44,41.0694,-70.7825,5,23.1291,31.9229,4.117,21.1999
"EN655",2020-07-26 00:37:09,41.0694,-70.7809,5,23.1394,31.9204,4.105,21.1976
"EN655",2020-07-26 00:37:34,41.0693,-70.7794,5,23.1474,31.9187,4.166,21.2099
"EN655",2020-07-26 00:37:59,41.0693,-70.7779,5,23.1555,31.917,4.017,21.1797
"EN655",2020-07-26 00:38:24,41.0693,-70.7763,5,23.159,31.9182,3.988,21.1736
"EN655",2020-07-26 00:38:50,41.0693,-70.7746,5,23.1625,31.9196,3.927,21.1612
"EN655",2020-07-26 00:39:15,41.0693,-70.7731,5,23.1747,31.9194,3.938,21.1635
"EN655",2020-07-26 00:39:40,41.0693,-70.7715,5,23.1928,31.9181,3.835,21.1423
"EN655",2020-07-26 00:40:05,41.0693,-70.77,5,23.2166,31.9172,3.787,21.1326
"EN655",2020-07-26 00:40:31,41.0692,-70.7683,5,23.265,31.9181,3.799,21.135
"EN655",2020-07-26 00:40:56,41.0692,-70.7668,5,23.3116,31.919,3.76,21.1269
"EN655",2020-07-26 00:41:21,41.0692,-70.7652,5,23.3231,31.9148,3.751,21.125
"EN655",2020-07-26 00:41:46,41.0692,-70.7637,5,23.328,31.9097,3.766,21.1281
"EN655",2020-07-26 00:42:12,41.0692,-70.7621,5,23.3151,31.9094,3.737,21.1223
"EN655",2020-07-26 00:42:37,41.0692,-70.7606,5,23.2827,31.9145,3.779,21.1308
"EN655",2020-07-26 00:43:02,41.0692,-70.759,5,23.2521,31.9193,3.911,21.1578
"EN655",2020-07-26 00:43:27,41.0692,-70.7574,5,23.2422,31.9201,3.824,21.1401
"EN655",2020-07-26 00:43:52,41.0692,-70.7558,5,23.2324,31.9209,3.772,21.1296
"EN655",2020-07-26 00:44:17,41.0692,-70.7543,5,23.2088,31.9227,3.764,21.1279
"EN655",2020-07-26 00:44:42,41.0692,-70.7527,5,23.1788,31.925,3.75,21.1251
"EN655",2020-07-26 00:45:08,41.0692,-70.7511,5,23.1689,31.9251,3.617,21.0981
"EN655",2020-07-26 00:45:33,41.0691,-70.7496,5,23.2057,31.9203,3.724,21.1198
"EN655",2020-07-26 00:45:58,41.069,-70.748,5,23.2424,31.9155,3.733,21.1216
"EN655",2020-07-26 00:46:23,41.0691,-70.7464,5,23.1977,31.9118,3.756,21.1264
"EN655",2020-07-26 00:46:49,41.0692,-70.7448,5,23.144,31.9082,3.746,21.1245
"EN655",2020-07-26 00:47:14,41.0692,-70.7433,5,23.1257,31.9136,3.759,21.127
"EN655",2020-07-26 00:47:39,41.0693,-70.7418,5,23.1337,31.926,3.786,21.1327
"EN655",2020-07-26 00:48:04,41.0693,-70.7403,5,23.1426,31.9346,3.785,21.1323
"EN655",2020-07-26 00:48:30,41.0693,-70.7387,5,23.1559,31.9231,3.8,21.1354
"EN655",2020-07-26 00:48:55,41.0694,-70.7371,5,23.1688,31.912,3.839,21.1433
"EN655",2020-07-26 00:49:20,41.0694,-70.7355,5,23.1563,31.9098,3.981,21.1722
"EN655",2020-07-26 00:49:45,41.0693,-70.734,5,23.1374,31.9099,3.996,21.1754
"EN655",2020-07-26 00:50:10,41.0693,-70.7324,5,23.1175,31.911,4.052,21.1868
"EN655",2020-07-26 00:50:36,41.0693,-70.7308,5,23.0955,31.9139,3.958,21.1676
"EN655",2020-07-26 00:51:01,41.0693,-70.7292,5,23.0757,31.9164,3.854,21.1466
"EN655",2020-07-26 00:51:26,41.0693,-70.7277,5,23.0875,31.9141,3.78,21.1316
"EN655",2020-07-26 00:51:49,41.0694,-70.7263,5,23.0984,31.912,3.79,21.1335
"EN655",2020-07-26 00:52:15,41.0694,-70.7247,5,23.0881,31.9112,3.719,21.119
"EN655",2020-07-26 00:52:40,41.0693,-70.7231,5,23.0621,31.9115,3.736,21.1225
"EN655",2020-07-26 00:53:05,41.0692,-70.7216,5,23.0332,31.9122,3.781,21.1319
"EN655",2020-07-26 00:53:30,41.0692,-70.7201,5,22.9924,31.9149,3.981,21.1726
"EN655",2020-07-26 00:53:56,41.0692,-70.7185,5,22.95,31.9176,4.052,21.1873
"EN655",2020-07-26 00:54:21,41.0692,-70.717,5,22.8918,31.9225,3.985,21.1736
"EN655",2020-07-26 00:54:44,41.0692,-70.7156,5,22.8352,31.9275,3.965,21.1697
"EN655",2020-07-26 00:55:09,41.0692,-70.7141,5,22.7804,31.9291,3.932,21.1632
"EN655",2020-07-26 00:55:33,41.0692,-70.7126,5,22.7392,31.9243,3.89,21.1547
"EN655",2020-07-26 00:55:58,41.0692,-70.7111,5,22.6963,31.9193,3.992,21.1757
"EN655",2020-07-26 00:56:23,41.0693,-70.7096,5,22.6452,31.9114,4.014,21.1802
"EN655",2020-07-26 00:56:49,41.0694,-70.7081,5,22.5913,31.9029,3.944,21.1661
"EN655",2020-07-26 00:57:14,41.0694,-70.7065,5,22.5958,31.8981,3.9,21.1571
"EN655",2020-07-26 00:57:39,41.0693,-70.705,5,22.6444,31.896,3.793,21.1352
"EN655",2020-07-26 00:58:04,41.0693,-70.7035,5,22.6875,31.8933,3.712,21.1187
"EN655",2020-07-26 00:58:30,41.0693,-70.7019,5,22.7021,31.8877,3.692,21.1145
"EN655",2020-07-26 00:58:55,41.0693,-70.7004,5,22.7162,31.8823,3.781,21.1327
"EN655",2020-07-26 00:59:20,41.0693,-70.6989,5,22.7137,31.8797,3.792,21.1348
"EN655",2020-07-26 00:59:45,41.0693,-70.6973,5,22.7072,31.8778,3.853,21.1474
"EN655",2020-07-26 01:00:11,41.0693,-70.6957,5,22.6994,31.879,3.778,21.1321
"EN655",2020-07-26 01:00:36,41.0694,-70.6942,5,22.6907,31.8842,3.798,21.1361
"EN655",2020-07-26 01:01:01,41.0694,-70.6927,5,22.6784,31.8892,3.725,21.1214
"EN655",2020-07-26 01:01:26,41.0693,-70.6912,5,22.5804,31.8889,3.851,21.1472
"EN655",2020-07-26 01:01:51,41.0692,-70.6897,5,22.4825,31.8887,3.873,21.1519
"EN655",2020-07-26 01:02:17,41.0692,-70.6881,5,22.4609,31.8926,3.898,21.1572
"EN655",2020-07-26 01:02:42,41.0691,-70.6865,5,22.4811,31.8985,3.896,21.1567
"EN655",2020-07-26 01:03:07,41.0691,-70.685,5,22.5009,31.9007,3.944,21.1664
"EN655",2020-07-26 01:03:32,41.0692,-70.6835,5,22.5194,31.8936,3.757,21.1282
"EN655",2020-07-26 01:03:58,41.0692,-70.6819,5,22.5386,31.8863,3.817,21.1404
"EN655",2020-07-26 01:04:23,41.0692,-70.6804,5,22.5501,31.8852,3.856,21.1484
"EN655",2020-07-26 01:04:48,41.0691,-70.6788,5,22.5609,31.8847,3.944,21.1661
"EN655",2020-07-26 01:05:13,41.0691,-70.6773,5,22.5616,31.8851,4.061,21.19
"EN655",2020-07-26 01:05:38,41.0691,-70.6758,5,22.5529,31.8863,4.1,21.198
"EN655",2020-07-26 01:06:03,41.0691,-70.6742,5,22.5418,31.8883,4.161,21.2105
"EN655",2020-07-26 01:06:29,41.0691,-70.6726,5,22.5125,31.8969,4.131,21.2043
"EN655",2020-07-26 01:06:54,41.0692,-70.6711,5,22.4844,31.9052,4.196,21.2178
"EN655",2020-07-26 01:07:19,41.0692,-70.6695,5,22.4489,31.9062,4.196,21.2177
"EN655",2020-07-26 01:07:44,41.0693,-70.668,5,22.4111,31.9049,4.256,21.2301
"EN655",2020-07-26 01:08:09,41.0693,-70.6665,5,22.3825,31.9046,4.239,21.2266
"EN655",2020-07-26 01:08:34,41.0693,-70.665,5,22.3701,31.9062,4.131,21.2048
"EN655",2020-07-26 01:08:59,41.0693,-70.6635,5,22.3578,31.9077,4.179,21.2145
"EN655",2020-07-26 01:09:25,41.0693,-70.6619,5,22.406,31.9041,4.164,21.2114
"EN655",2020-07-26 01:09:50,41.0692,-70.6603,5,22.4547,31.9005,4.158,21.2101
"EN655",2020-07-26 01:10:15,41.0692,-70.6588,5,22.4913,31.8987,4.328,21.2446
"EN655",2020-07-26 01:10:40,41.0691,-70.6572,5,22.5199,31.8983,4.485,21.2765
"EN655",2020-07-26 01:11:06,41.0689,-70.6557,5,22.552,31.8985,4.452,21.2697
"EN655",2020-07-26 01:11:31,41.0682,-70.6546,5,22.5905,31.9013,4.437,21.2665
"EN655",2020-07-26 01:11:56,41.0675,-70.6535,5,22.629,31.904,4.446,21.2682
"EN655",2020-07-26 01:12:21,41.0667,-70.6524,5,22.6528,31.904,4.268,21.2319
"EN655",2020-07-26 01:12:47,41.0658,-70.6513,5,22.6746,31.9035,4.227,21.2235
"EN655",2020-07-26 01:13:12,41.0654,-70.6501,5,22.6859,31.9035,4.102,21.1981
"EN655",2020-07-26 01:13:37,41.0655,-70.6487,5,22.6869,31.904,4.154,21.2086
"EN655",2020-07-26 01:14:02,41.0656,-70.6474,5,22.6893,31.9045,4.076,21.1927
"EN655",2020-07-26 01:14:27,41.0665,-70.6471,5,22.7094,31.9057,4.098,21.1972
"EN655",2020-07-26 01:14:53,41.0675,-70.6468,5,22.7303,31.907,4.102,21.198
"EN655",2020-07-26 01:15:18,41.0682,-70.6476,5,22.7264,31.91,4.232,21.2244
"EN655",2020-07-26 01:15:43,41.0687,-70.6488,5,22.7133,31.9137,4.123,21.2022
"EN655",2020-07-26 01:16:08,41.069,-70.6502,5,22.6921,31.9181,4.113,21.2002
"EN655",2020-07-26 01:16:34,41.0689,-70.652,5,22.6524,31.9238,4.041,21.1856
"EN655",2020-07-26 01:16:59,41.0688,-70.6536,5,22.6142,31.9294,3.91,21.159
"EN655",2020-07-26 01:17:24,41.0688,-70.6553,5,22.5883,31.9275,3.823,21.1415
"EN655",2020-07-26 01:17:49,41.0689,-70.6569,5,22.5628,31.9253,3.737,21.124
"EN655",2020-07-26 01:18:15,41.069,-70.6585,5,22.53,31.9245,3.817,21.1403
"EN655",2020-07-26 01:18:40,41.069,-70.6601,5,22.4941,31.9248,3.849,21.1471
"EN655",2020-07-26 01:19:05,41.0691,-70.6616,5,22.4525,31.9245,3.867,21.1507
"EN655",2020-07-26 01:19:30,41.069,-70.6632,5,22.388,31.9215,3.882,21.154
"EN655",2020-07-26 01:19:56,41.0689,-70.6648,5,22.3208,31.9185,3.875,21.1528
"EN655",2020-07-26 01:20:20,41.0689,-70.6664,5,22.3282,31.9185,3.868,21.1512
"EN655",2020-07-26 01:20:43,41.0689,-70.6678,5,22.3486,31.9191,3.85,21.1476
"EN655",2020-07-26 01:21:09,41.0689,-70.6695,5,22.3695,31.9158,3.806,21.1385
"EN655",2020-07-26 01:21:34,41.0689,-70.6711,5,22.3858,31.9054,3.822,21.1418
"EN655",2020-07-26 01:21:59,41.0689,-70.6726,5,22.402,31.8949,3.833,21.144
"EN655",2020-07-26 01:22:24,41.069,-70.6742,5,22.4371,31.8997,3.764,21.1298
"EN655",2020-07-26 01:22:50,41.0691,-70.6758,5,22.4744,31.9053,3.711,21.119
"EN655",2020-07-26 01:23:15,41.0691,-70.6773,5,22.5096,31.904,3.635,21.1034
"EN655",2020-07-26 01:23:40,41.0692,-70.6789,5,22.5446,31.898,3.35,21.0453
"EN655",2020-07-26 01:24:05,41.0692,-70.6805,5,22.5691,31.8936,3.49,21.0737
"EN655",2020-07-26 01:24:31,41.0693,-70.6822,5,22.5514,31.8955,3.466,21.069
"EN655",2020-07-26 01:24:56,41.0693,-70.6837,5,22.5344,31.8972,3.479,21.0716
"EN655",2020-07-26 01:25:19,41.0693,-70.6852,5,22.5274,31.8997,3.584,21.0929
"EN655",2020-07-26 01:25:44,41.0693,-70.6868,5,22.5218,31.9027,3.625,21.1013
"EN655",2020-07-26 01:26:07,41.0693,-70.6882,5,22.517,31.9041,3.531,21.0823
"EN655",2020-07-26 01:26:33,41.0693,-70.6899,5,22.5126,31.9022,3.489,21.0736
"EN655",2020-07-26 01:26:58,41.0693,-70.6915,5,22.5084,31.9004,3.513,21.0785
"EN655",2020-07-26 01:27:23,41.0694,-70.6931,5,22.5457,31.8947,3.436,21.0629
"EN655",2020-07-26 01:27:48,41.0695,-70.6946,5,22.5867,31.8887,3.403,21.056
"EN655",2020-07-26 01:28:14,41.0695,-70.6963,5,22.6027,31.8841,3.347,21.0446
"EN655",2020-07-26 01:28:39,41.0696,-70.6979,5,22.5962,31.8812,3.315,21.038
"EN655",2020-07-26 01:29:04,41.0696,-70.6995,5,22.5965,31.8797,3.304,21.0358
"EN655",2020-07-26 01:29:29,41.0696,-70.701,5,22.6324,31.8858,3.24,21.0226
"EN655",2020-07-26 01:29:55,41.0697,-70.7027,5,22.6697,31.8922,3.331,21.0412
"EN655",2020-07-26 01:30:20,41.0697,-70.7043,5,22.6579,31.8913,3.234,21.0215
"EN655",2020-07-26 01:30:45,41.0696,-70.7059,5,22.6342,31.8886,3.234,21.0216
"EN655",2020-07-26 01:31:10,41.0696,-70.7075,5,22.6168,31.8885,3.292,21.0334
"EN655",2020-07-26 01:31:35,41.0695,-70.7091,5,22.6091,31.8922,3.317,21.0384
"EN655",2020-07-26 01:32:01,41.0694,-70.7108,5,22.6008,31.8959,3.206,21.0158
"EN655",2020-07-26 01:32:26,41.0693,-70.7123,5,22.5848,31.8972,3.272,21.0293
"EN655",2020-07-26 01:32:51,41.0691,-70.7138,5,22.5688,31.8984,3.126,20.9996
"EN655",2020-07-26 01:33:16,41.0691,-70.7154,5,22.5672,31.8981,3.014,20.9769
"EN655",2020-07-26 01:33:42,41.0691,-70.7171,5,22.5739,31.8968,3.087,20.9917
"EN655",2020-07-26 01:34:07,41.0691,-70.7186,5,22.5955,31.8953,3.169,21.0084
"EN655",2020-07-26 01:34:32,41.0691,-70.7202,5,22.6559,31.893,3.219,21.0182
"EN655",2020-07-26 01:34:57,41.0691,-70.7218,5,22.7163,31.8906,3.269,21.0283
"EN655",2020-07-26 01:35:23,41.0691,-70.7235,5,22.8069,31.8847,3.212,21.0166
"EN655",2020-07-26 01:35:48,41.0692,-70.725,5,22.8976,31.8785,3.127,20.999
"EN655",2020-07-26 01:36:13,41.0692,-70.7266,5,22.9583,31.8802,3.059,20.9851
"EN655",2020-07-26 01:36:38,41.0692,-70.7281,5,22.9913,31.889,2.964,20.9657
"EN655",2020-07-26 01:37:04,41.0692,-70.7298,5,23.0266,31.8966,2.896,20.9517
"EN655",2020-07-26 01:37:29,41.0693,-70.7313,5,23.0652,31.8951,2.837,20.9396
"EN655",2020-07-26 01:37:54,41.0694,-70.7329,5,23.1038,31.8936,2.813,20.9346
"EN655",2020-07-26 01:38:19,41.0694,-70.7345,5,23.1149,31.8958,2.84,20.94
"EN655",2020-07-26 01:38:44,41.0694,-70.736,5,23.1174,31.8991,2.866,20.9454
"EN655",2020-07-26 01:39:09,41.0694,-70.7376,5,23.1135,31.903,2.864,20.945
"EN655",2020-07-26 01:39:34,41.0695,-70.7391,5,23.0986,31.9079,2.863,20.9448
"EN655",2020-07-26 01:40:00,41.0695,-70.7407,5,23.083,31.9129,2.876,20.9475
"EN655",2020-07-26 01:40:25,41.0695,-70.7422,5,23.1184,31.9096,2.923,20.9568
"EN655",2020-07-26 01:40:50,41.0694,-70.7438,5,23.1537,31.9063,2.887,20.9495
"EN655",2020-07-26 01:41:15,41.0694,-70.7453,5,23.1569,31.9065,2.901,20.9523
"EN655",2020-07-26 01:41:41,41.0694,-70.7469,5,23.138,31.9091,2.769,20.9256
"EN655",2020-07-26 01:42:06,41.0694,-70.7485,5,23.1288,31.9116,2.778,20.9275
"EN655",2020-07-26 01:42:31,41.0694,-70.75,5,23.1486,31.914,2.628,20.8968
"EN655",2020-07-26 01:42:56,41.0694,-70.7516,5,23.1683,31.9164,2.55,20.8809
"EN655",2020-07-26 01:43:21,41.0694,-70.7531,5,23.1631,31.9165,2.577,20.8865
"EN655",2020-07-26 01:43:46,41.0694,-70.7546,5,23.153,31.9162,2.595,20.89
"EN655",2020-07-26 01:44:12,41.0694,-70.7562,5,23.1436,31.9159,2.599,20.8909
"EN655",2020-07-26 01:44:37,41.0695,-70.7577,5,23.1357,31.9158,2.635,20.8982
"EN655",2020-07-26 01:45:02,41.0695,-70.7592,5,23.1312,31.9157,2.713,20.9142
"EN655",2020-07-26 01:45:27,41.0695,-70.7608,5,23.1658,31.9176,2.627,20.8965
"EN655",2020-07-26 01:45:52,41.0694,-70.7623,5,23.2005,31.9195,2.604,20.8918
"EN655",2020-07-26 01:46:17,41.0694,-70.7638,5,23.2164,31.9189,2.518,20.8743
"EN655",2020-07-26 01:46:42,41.0694,-70.7654,5,23.2235,31.9172,2.415,20.8532
"EN655",2020-07-26 01:47:07,41.0694,-70.7669,5,23.2239,31.9159,2.366,20.8433
"EN655",2020-07-26 01:47:32,41.0693,-70.7682,5,23.2069,31.9157,2.354,20.8409
"EN655",2020-07-26 01:47:58,41.0693,-70.7696,5,23.1894,31.9154,2.441,20.8587
"EN655",2020-07-26 01:48:23,41.0692,-70.7702,5,23.1777,31.921,2.496,20.8698
"EN655",2020-07-26 01:48:48,41.0691,-70.7708,5,23.1666,31.9271,2.525,20.8757
"EN655",2020-07-26 01:49:13,41.069,-70.7712,5,23.1595,31.9289,2.562,20.8832
"EN655",2020-07-26 01:49:37,41.0689,-70.7715,5,23.1565,31.9269,2.617,20.8945
"EN655",2020-07-26 01:50:02,41.0688,-70.7717,5,23.1495,31.925,2.617,20.8944
"EN655",2020-07-26 01:50:27,41.0688,-70.7717,5,23.099,31.925,2.603,20.8919
"EN655",2020-07-26 01:50:52,41.0688,-70.7717,5,23.0485,31.9249,2.585,20.8882
"EN655",2020-07-26 01:51:17,41.0688,-70.7717,5,23.0057,31.9311,2.628,20.8971
"EN655",2020-07-26 01:51:43,41.0687,-70.7717,5,22.965,31.9407,2.528,20.8769
"EN655",2020-07-26 01:52:08,41.0687,-70.7717,5,22.9667,31.9418,2.518,20.8748
"EN655",2020-07-26 01:52:33,41.0686,-70.7717,5,23.0556,31.926,2.551,20.8813
"EN655",2020-07-26 01:52:58,41.0686,-70.7717,5,23.1445,31.9102,2.474,20.8654
"EN655",2020-07-26 01:53:24,41.0686,-70.7716,5,23.156,31.9081,2.553,20.8815
"EN655",2020-07-26 01:53:49,41.0685,-70.7715,5,23.1606,31.9073,2.946,20.9616
"EN655",2020-07-26 01:54:14,41.0685,-70.7715,5,23.1654,31.9106,3.052,20.983
"EN655",2020-07-26 01:54:39,41.0684,-70.7714,5,23.1703,31.9171,2.647,20.9006
"EN655",2020-07-26 02:19:10,41.0674,-70.7689,5,23.2256,31.9226,2.539,20.8786
"EN655",2020-07-26 02:19:36,41.0673,-70.7688,5,23.2283,31.9217,2.547,20.8801
"EN655",2020-07-26 02:20:01,41.0673,-70.7688,5,23.2307,31.9209,2.476,20.8657
"EN655",2020-07-26 02:20:26,41.067,-70.769,5,23.232,31.9202,2.542,20.8791
"EN655",2020-07-26 02:20:51,41.0668,-70.7691,5,23.2332,31.9195,2.552,20.881
"EN655",2020-07-26 02:21:17,41.0667,-70.7695,5,23.231,31.9201,2.614,20.8938
"EN655",2020-07-26 02:21:42,41.0667,-70.77,5,23.2269,31.9212,2.734,20.9182
"EN655",2020-07-26 02:22:07,41.0668,-70.7705,5,23.218,31.922,2.86,20.9439
"EN655",2020-07-26 02:22:32,41.0672,-70.7712,5,23.1964,31.9219,2.854,20.9427
"EN655",2020-07-26 02:22:57,41.0676,-70.7718,5,23.1749,31.9219,2.942,20.9606
"EN655",2020-07-26 02:23:23,41.0683,-70.7727,5,23.1242,31.9234,3.102,20.9934
"EN655",2020-07-26 02:23:48,41.0689,-70.7736,5,23.072,31.9251,2.975,20.9676
"EN655",2020-07-26 02:24:13,41.0693,-70.7746,5,23.0587,31.9269,2.862,20.9446
"EN655",2020-07-26 02:24:38,41.0694,-70.7758,5,23.0814,31.9288,2.9,20.9524
"EN655",2020-07-26 02:25:04,41.0695,-70.7771,5,23.1006,31.9301,2.94,20.9605
"EN655",2020-07-26 02:25:28,41.0695,-70.7785,5,23.096,31.9282,2.808,20.9336
"EN655",2020-07-26 02:25:54,41.0694,-70.78,5,23.091,31.9262,2.806,20.9332
"EN655",2020-07-26 02:26:19,41.0694,-70.7814,5,23.0573,31.928,2.739,20.9195
"EN655",2020-07-26 02:26:44,41.0694,-70.7829,5,23.0146,31.9311,2.749,20.9216
"EN655",2020-07-26 02:27:09,41.0694,-70.7843,5,22.988,31.9343,2.688,20.9093
"EN655",2020-07-26 02:27:35,41.0695,-70.7858,5,22.99,31.9381,2.756,20.9232
"EN655",2020-07-26 02:27:59,41.0696,-70.7872,5,22.9919,31.9416,2.822,20.9367
"EN655",2020-07-26 02:28:24,41.0696,-70.7887,5,23.009,31.9385,2.958,20.9642
"EN655",2020-07-26 02:28:50,41.0697,-70.7903,5,23.0274,31.9351,2.883,20.9491
"EN655",2020-07-26 02:29:15,41.0697,-70.7918,5,23.0461,31.9355,2.983,20.9693
"EN655",2020-07-26 02:29:40,41.0696,-70.7933,5,23.0656,31.9384,2.88,20.9484
"EN655",2020-07-26 02:30:05,41.0696,-70.7948,5,23.0792,31.9409,2.873,20.9468
"EN655",2020-07-26 02:30:30,41.0695,-70.7963,5,23.07,31.9417,2.847,20.9415
"EN655",2020-07-26 02:30:55,41.0694,-70.7978,5,23.0607,31.9426,2.903,20.9529
"EN655",2020-07-26 02:31:21,41.0694,-70.7994,5,23.0859,31.9451,2.877,20.9476
"EN655",2020-07-26 02:31:46,41.0695,-70.8009,5,23.1181,31.9478,2.807,20.9332
"EN655",2020-07-26 02:32:11,41.0695,-70.8025,5,23.1398,31.9495,2.779,20.9275
"EN655",2020-07-26 02:32:36,41.0695,-70.804,5,23.1481,31.9501,2.788,20.9294
"EN655",2020-07-26 02:33:01,41.0695,-70.8055,5,23.1556,31.9508,2.701,20.9116
"EN655",2020-07-26 02:33:26,41.0695,-70.807,5,23.1452,31.9547,2.662,20.9037
"EN655",2020-07-26 02:33:52,41.0696,-70.8085,5,23.1344,31.9587,2.586,20.8882
"EN655",2020-07-26 02:34:17,41.0696,-70.81,5,23.1121,31.9619,2.586,20.8883
"EN655",2020-07-26 02:34:42,41.0696,-70.8115,5,23.0842,31.9648,2.575,20.8861
"EN655",2020-07-26 02:35:07,41.0696,-70.813,5,23.0642,31.9664,2.601,20.8914
"EN655",2020-07-26 02:35:30,41.0696,-70.8144,5,23.0647,31.9651,2.581,20.8874
"EN655",2020-07-26 02:35:56,41.0696,-70.816,5,23.0652,31.9636,2.571,20.8854
"EN655",2020-07-26 02:36:19,41.0696,-70.8173,5,23.0538,31.9616,2.548,20.8807
"EN655",2020-07-26 02:36:44,41.0697,-70.8188,5,23.0386,31.9591,2.456,20.8619
"EN655",2020-07-26 02:37:09,41.0697,-70.8204,5,23.0212,31.959,2.334,20.8372
"EN655",2020-07-26 02:37:34,41.0696,-70.8219,5,22.9997,31.963,2.288,20.8279
"EN655",2020-07-26 02:37:59,41.0696,-70.8234,5,22.9782,31.967,2.22,20.8141
"EN655",2020-07-26 02:38:24,41.0696,-70.8249,5,22.9495,31.9673,2.232,20.8165
"EN655",2020-07-26 02:38:49,41.0696,-70.8264,5,22.9205,31.9674,2.35,20.8407
"EN655",2020-07-26 02:39:15,41.0696,-70.828,5,22.9128,31.9683,2.396,20.85
"EN655",2020-07-26 02:39:40,41.0695,-70.8295,5,22.9211,31.9696,2.467,20.8644
"EN655",2020-07-26 02:40:05,41.0695,-70.831,5,22.9224,31.9703,2.468,20.8646
"EN655",2020-07-26 02:40:30,41.0695,-70.8325,5,22.8962,31.9682,2.46,20.8631
"EN655",2020-07-26 02:40:55,41.0694,-70.8341,5,22.87,31.966,2.464,20.8639
"EN655",2020-07-26 02:41:20,41.0694,-70.8356,5,22.8297,31.9676,2.49,20.8694
"EN655",2020-07-26 02:41:45,41.0695,-70.8371,5,22.786,31.9702,2.51,20.8735
"EN655",2020-07-26 02:42:11,41.0695,-70.8387,5,22.7596,31.9723,2.517,20.8751
"EN655",2020-07-26 02:42:36,41.0696,-70.8402,5,22.7592,31.9736,2.548,20.8813
"EN655",2020-07-26 02:43:01,41.0696,-70.8418,5,22.7621,31.9747,2.209,20.8123
"EN655",2020-07-26 02:43:26,41.0696,-70.8432,5,22.8449,31.9712,2.11,20.792
"EN655",2020-07-26 02:43:51,41.0695,-70.8447,5,22.9278,31.9677,2.156,20.8011
"EN655",2020-07-26 02:44:16,41.0695,-70.8462,5,22.9617,31.9592,2.629,20.8974
"EN655",2020-07-26 02:44:42,41.0696,-70.8478,5,22.9684,31.9475,2.74,20.9199
"EN655",2020-07-26 02:45:07,41.0696,-70.8493,5,22.9864,31.9407,3.081,20.9894
"EN655",2020-07-26 02:45:32,41.0696,-70.8508,5,23.0338,31.9453,3.206,21.0147
"EN655",2020-07-26 02:45:57,41.0696,-70.8523,5,23.0813,31.9499,3.112,20.9954
"EN655",2020-07-26 02:46:23,41.0696,-70.8539,5,23.0259,31.9494,2.761,20.9242
"EN655",2020-07-26 02:46:48,41.0697,-70.8555,5,22.9594,31.9482,2.75,20.9219
"EN655",2020-07-26 02:47:13,41.0697,-70.857,5,22.9609,31.9555,2.604,20.8922
"EN655",2020-07-26 02:47:38,41.0697,-70.8585,5,23.025,31.9707,2.572,20.8856
"EN655",2020-07-26 02:48:03,41.0697,-70.8601,5,23.0866,31.9827,2.575,20.886
"EN655",2020-07-26 02:48:29,41.0697,-70.8616,5,23.1308,31.9712,2.5,20.8707
"EN655",2020-07-26 02:48:54,41.0696,-70.8631,5,23.1733,31.9602,2.572,20.8853
"EN655",2020-07-26 02:49:19,41.0696,-70.8646,5,23.1392,31.9554,2.731,20.9177
"EN655",2020-07-26 02:49:44,41.0697,-70.8661,5,23.0809,31.9524,2.749,20.9216
"EN655",2020-07-26 02:50:10,41.0697,-70.8677,5,23.0329,31.9519,2.654,20.9023
"EN655",2020-07-26 02:50:35,41.0696,-70.8691,5,23.0061,31.9555,2.621,20.8957
"EN655",2020-07-26 02:51:00,41.0696,-70.8706,5,22.9794,31.9591,2.592,20.8899
"EN655",2020-07-26 02:51:25,41.0696,-70.8721,5,22.9063,31.9574,2.583,20.8882
"EN655",2020-07-26 02:51:51,41.0695,-70.8737,5,22.8303,31.9557,2.616,20.895
"EN655",2020-07-26 02:52:16,41.0694,-70.8753,5,22.7691,31.9516,2.617,20.8953
"EN655",2020-07-26 02:52:41,41.0694,-70.8768,5,22.7146,31.9461,2.566,20.8852
"EN655",2020-07-26 02:53:06,41.0693,-70.8783,5,22.6574,31.9402,2.499,20.8717
"EN655",2020-07-26 02:53:32,41.0692,-70.8798,5,22.5888,31.9326,2.319,20.8352
"EN655",2020-07-26 02:53:57,41.0691,-70.8813,5,22.5228,31.9252,2.305,20.8326
"EN655",2020-07-26 02:54:22,41.069,-70.8828,5,22.4838,31.9244,2.291,20.8297
"EN655",2020-07-26 02:54:47,41.0689,-70.8843,5,22.4486,31.9245,2.254,20.8222
"EN655",2020-07-26 02:55:12,41.0688,-70.8858,5,22.417,31.9178,2.277,20.827
"EN655",2020-07-26 02:55:38,41.0687,-70.8873,5,22.3885,31.9031,2.3,20.8319
"EN655",2020-07-26 02:56:03,41.0687,-70.8888,5,22.3678,31.8904,2.19,20.8096
"EN655",2020-07-26 02:56:28,41.0687,-70.8903,5,22.3959,31.8881,2.212,20.8139
