"cruise","datetime_utc","latitude","longitude","depth","temperature","salinity","biosat","O2_Ar_ratio"
"EN687",2022-07-30 12:36:01,40.7086,-70.8843,5,23.1469,31.529,1.145,20.5953
"EN687",2022-07-30 12:36:26,40.7084,-70.8843,5,23.1476,31.4834,1.22,20.6107
"EN687",2022-07-30 12:36:51,40.7083,-70.8842,5,23.1483,31.4378,1.204,20.6074
"EN687",2022-07-30 12:37:17,40.7081,-70.8842,5,23.1399,31.4241,1.274,20.6217
"EN687",2022-07-30 12:37:39,40.7079,-70.8842,5,23.1289,31.4275,1.329,20.633
"EN687",2022-07-30 12:38:02,40.7078,-70.8842,5,23.1181,31.4282,1.281,20.6232
"EN687",2022-07-30 12:38:27,40.7076,-70.8842,5,23.1154,31.3958,1.254,20.6179
"EN687",2022-07-30 12:38:53,40.7074,-70.8842,5,23.1126,31.3622,1.17,20.6007
"EN687",2022-07-30 12:39:18,40.7073,-70.8842,5,23.1117,31.3451,1.109,20.5883
"EN687",2022-07-30 12:39:43,40.7071,-70.8842,5,23.1113,31.3339,1.064,20.5791
"EN687",2022-07-30 12:40:08,40.7069,-70.8842,5,23.1113,31.328,0.9965,20.5654
"EN687",2022-07-30 12:40:33,40.7068,-70.8841,5,23.1118,31.3334,0.9627,20.5585
"EN687",2022-07-30 12:40:59,40.7066,-70.8841,5,23.1123,31.3391,0.9812,20.5623
"EN687",2022-07-30 12:41:24,40.7064,-70.8841,5,23.1248,31.3316,1.007,20.5676
"EN687",2022-07-30 12:41:49,40.7063,-70.8841,5,23.1379,31.3236,1.103,20.5871
"EN687",2022-07-30 12:42:14,40.7059,-70.8841,5,23.1313,31.3292,1.16,20.5988
"EN687",2022-07-30 12:42:40,40.7054,-70.884,5,23.1083,31.346,1.178,20.6024
"EN687",2022-07-30 12:43:05,40.7048,-70.884,5,23.0902,31.3507,1.213,20.6096
"EN687",2022-07-30 12:43:30,40.704,-70.8841,5,23.088,31.3095,1.241,20.6154
"EN687",2022-07-30 12:43:53,40.7032,-70.8841,5,23.0859,31.2716,1.143,20.5955
"EN687",2022-07-30 12:44:19,40.7022,-70.8841,5,23.0919,31.2481,1.174,20.6018
"EN687",2022-07-30 12:44:44,40.7012,-70.8841,5,23.1007,31.2324,1.208,20.6086
"EN687",2022-07-30 12:45:09,40.7002,-70.8841,5,23.1124,31.2272,1.209,20.6089
"EN687",2022-07-30 12:45:34,40.6991,-70.8841,5,23.1292,31.2407,1.2,20.6069
"EN687",2022-07-30 12:45:59,40.6979,-70.8841,5,23.146,31.2542,1.258,20.6187
"EN687",2022-07-30 12:46:22,40.6969,-70.8841,5,23.1464,31.2815,1.315,20.6303
"EN687",2022-07-30 12:46:45,40.6959,-70.8841,5,23.1461,31.3096,1.32,20.6313
"EN687",2022-07-30 12:47:10,40.6948,-70.8841,5,23.154,31.319,1.274,20.6218
"EN687",2022-07-30 12:47:35,40.6936,-70.8842,5,23.1743,31.2966,1.291,20.6252
"EN687",2022-07-30 12:48:01,40.6925,-70.8842,5,23.1957,31.2746,1.297,20.6264
"EN687",2022-07-30 12:48:26,40.6913,-70.8842,5,23.2239,31.2811,1.206,20.6078
"EN687",2022-07-30 12:48:49,40.6902,-70.8843,5,23.2498,31.287,1.241,20.6149
"EN687",2022-07-30 12:49:12,40.6891,-70.8843,5,23.257,31.299,1.3,20.6269
"EN687",2022-07-30 12:49:37,40.688,-70.8842,5,23.246,31.3179,1.221,20.6108
"EN687",2022-07-30 12:50:02,40.6868,-70.8842,5,23.2377,31.3341,1.289,20.6246
"EN687",2022-07-30 12:50:28,40.6856,-70.8842,5,23.2601,31.3191,1.327,20.6324
"EN687",2022-07-30 12:50:53,40.6845,-70.8843,5,23.2817,31.3046,1.254,20.6175
"EN687",2022-07-30 12:51:16,40.6835,-70.8843,5,23.317,31.3171,1.27,20.6207
"EN687",2022-07-30 12:51:41,40.6823,-70.8842,5,23.3627,31.3429,1.427,20.6525
"EN687",2022-07-30 12:52:06,40.6811,-70.8842,5,23.4015,31.3757,1.331,20.6328
"EN687",2022-07-30 12:52:32,40.6799,-70.8843,5,23.4195,31.4323,1.361,20.6389
"EN687",2022-07-30 12:52:55,40.6788,-70.8844,5,23.4353,31.4824,1.406,20.6478
"EN687",2022-07-30 12:53:20,40.6777,-70.8844,5,23.4777,31.5013,1.4,20.6465
"EN687",2022-07-30 12:53:45,40.6766,-70.8843,5,23.5263,31.5112,1.291,20.6242
"EN687",2022-07-30 12:54:10,40.6754,-70.8843,5,23.5778,31.5321,1.339,20.6338
"EN687",2022-07-30 12:54:35,40.6743,-70.8843,5,23.6335,31.5694,1.343,20.6345
"EN687",2022-07-30 12:55:01,40.6731,-70.8843,5,23.6948,31.6074,1.354,20.6366
"EN687",2022-07-30 12:55:26,40.6719,-70.8844,5,23.834,31.6257,1.357,20.6367
"EN687",2022-07-30 12:55:49,40.6709,-70.8845,5,23.962,31.6425,1.348,20.6346
"EN687",2022-07-30 12:56:14,40.6697,-70.8844,5,24.0034,31.685,1.313,20.6274
"EN687",2022-07-30 12:56:39,40.6686,-70.8842,5,23.968,31.7465,1.308,20.6264
"EN687",2022-07-30 12:57:04,40.6674,-70.8839,5,23.9519,31.7932,1.251,20.6147
"EN687",2022-07-30 12:57:29,40.6663,-70.8836,5,24.0374,31.7622,1.159,20.5958
"EN687",2022-07-30 12:57:55,40.6652,-70.8833,5,24.1263,31.73,1.167,20.5972
"EN687",2022-07-30 12:58:18,40.6642,-70.883,5,24.1776,31.7441,1.174,20.5986
"EN687",2022-07-30 12:58:41,40.6632,-70.8827,5,24.2213,31.77,1.149,20.5934
"EN687",2022-07-30 12:59:06,40.662,-70.8824,5,24.2637,31.7973,1.168,20.5971
"EN687",2022-07-30 12:59:29,40.6609,-70.8821,5,24.288,31.8201,1.196,20.6027
"EN687",2022-07-30 12:59:54,40.6598,-70.8817,5,24.3145,31.8449,1.173,20.5979
"EN687",2022-07-30 13:00:19,40.6586,-70.8814,5,24.3959,31.8633,1.16,20.5952
"EN687",2022-07-30 13:00:44,40.6575,-70.8811,5,24.4946,31.8797,1.105,20.5836
"EN687",2022-07-30 13:01:10,40.6563,-70.8808,5,24.5718,31.917,0.981,20.5582
"EN687",2022-07-30 13:01:35,40.6552,-70.8805,5,24.6066,31.9839,0.9746,20.5568
"EN687",2022-07-30 13:02:00,40.6541,-70.8802,5,24.6415,32.0508,0.9408,20.5497
"EN687",2022-07-30 13:02:25,40.6529,-70.88,5,24.6447,32.0821,0.8957,20.5405
"EN687",2022-07-30 13:02:50,40.6518,-70.8798,5,24.6479,32.1133,0.8999,20.5413
"EN687",2022-07-30 13:03:15,40.6506,-70.8797,5,24.6617,32.1206,0.9587,20.5532
"EN687",2022-07-30 13:03:37,40.6496,-70.8796,5,24.68,32.1129,0.9392,20.5493
"EN687",2022-07-30 13:04:00,40.6486,-70.8795,5,24.6991,32.1049,0.9208,20.5455
"EN687",2022-07-30 13:04:25,40.6474,-70.8795,5,24.7154,32.1156,0.9248,20.5462
"EN687",2022-07-30 13:04:51,40.6462,-70.8795,5,24.7324,32.1267,0.8594,20.5329
"EN687",2022-07-30 13:05:16,40.6451,-70.8795,5,24.7392,32.1261,0.8776,20.5366
"EN687",2022-07-30 13:05:39,40.644,-70.8794,5,24.7405,32.1198,0.8775,20.5366
"EN687",2022-07-30 13:06:04,40.6428,-70.8794,5,24.7401,32.1133,0.8436,20.5297
"EN687",2022-07-30 13:06:27,40.6417,-70.8794,5,24.7306,32.1086,0.7799,20.5167
"EN687",2022-07-30 13:06:52,40.6406,-70.8795,5,24.7203,32.1034,0.8433,20.5297
"EN687",2022-07-30 13:07:17,40.6394,-70.8795,5,24.7089,32.0724,0.7902,20.5189
"EN687",2022-07-30 13:07:43,40.6382,-70.8796,5,24.6965,32.0275,0.7926,20.5195
"EN687",2022-07-30 13:08:05,40.6372,-70.8796,5,24.6936,31.9929,0.7255,20.5059
"EN687",2022-07-30 13:08:31,40.636,-70.8797,5,24.7206,31.9658,0.7518,20.5112
"EN687",2022-07-30 13:08:56,40.6348,-70.8797,5,24.7465,31.9397,0.6171,20.4837
"EN687",2022-07-30 13:09:21,40.6337,-70.8797,5,24.7551,31.9447,0.6024,20.4807
"EN687",2022-07-30 13:09:46,40.6325,-70.8798,5,24.7604,31.9557,0.5664,20.4734
"EN687",2022-07-30 13:10:11,40.6314,-70.8799,5,24.7626,31.9639,0.5571,20.4715
"EN687",2022-07-30 13:10:36,40.6302,-70.88,5,24.7611,31.9686,0.473,20.4543
"EN687",2022-07-30 13:11:00,40.6291,-70.8801,5,24.7597,31.9731,0.5048,20.4608
"EN687",2022-07-30 13:11:24,40.628,-70.8802,5,24.8054,31.985,0.4674,20.4531
"EN687",2022-07-30 13:11:50,40.6268,-70.8803,5,24.8549,31.9978,0.4505,20.4495
"EN687",2022-07-30 13:12:15,40.6256,-70.8805,5,24.8707,32.0623,0.4441,20.4481
"EN687",2022-07-30 13:12:40,40.6244,-70.8807,5,24.8654,32.1615,0.4219,20.4435
"EN687",2022-07-30 13:13:05,40.6233,-70.8808,5,24.8626,32.2389,0.3651,20.4318
"EN687",2022-07-30 13:13:30,40.6221,-70.8809,5,24.8704,32.2292,0.2845,20.4154
"EN687",2022-07-30 13:13:56,40.6209,-70.8811,5,24.8785,32.219,0.2447,20.4073
"EN687",2022-07-30 13:14:21,40.6197,-70.8812,5,24.881,32.2287,0.2576,20.4099
"EN687",2022-07-30 13:14:46,40.6186,-70.8813,5,24.8826,32.2422,0.1908,20.3963
"EN687",2022-07-30 13:15:11,40.6174,-70.8814,5,24.891,32.2511,0.2425,20.4068
"EN687",2022-07-30 13:15:37,40.6162,-70.8815,5,24.9087,32.2546,0.2192,20.402
"EN687",2022-07-30 13:16:02,40.6151,-70.8817,5,24.9245,32.2593,0.238,20.4058
"EN687",2022-07-30 13:16:27,40.6139,-70.8818,5,24.9259,32.2809,0.2621,20.4107
"EN687",2022-07-30 13:16:52,40.6128,-70.882,5,24.9273,32.3024,0.3709,20.4328
"EN687",2022-07-30 13:17:17,40.6116,-70.8821,5,24.9362,32.3017,0.3892,20.4365
"EN687",2022-07-30 13:17:42,40.6104,-70.8822,5,24.9488,32.2904,0.4526,20.4494
"EN687",2022-07-30 13:18:06,40.6093,-70.8823,5,24.9571,32.2828,0.4056,20.4398
"EN687",2022-07-30 13:18:30,40.6082,-70.8825,5,24.9543,32.2849,0.3671,20.432
"EN687",2022-07-30 13:18:53,40.6071,-70.8826,5,24.9516,32.2869,0.3459,20.4277
"EN687",2022-07-30 13:19:19,40.6059,-70.8828,5,24.949,32.2752,0.3337,20.4252
"EN687",2022-07-30 13:19:44,40.6048,-70.8831,5,24.9465,32.259,0.2765,20.4136
"EN687",2022-07-30 13:20:09,40.6037,-70.8834,5,24.946,32.2441,0.2235,20.4028
"EN687",2022-07-30 13:20:34,40.6025,-70.8836,5,24.9488,32.2316,0.2133,20.4008
"EN687",2022-07-30 13:21:00,40.6013,-70.8839,5,24.9517,32.2186,0.1812,20.3942
"EN687",2022-07-30 13:21:23,40.6003,-70.884,5,24.955,32.2172,0.1301,20.3838
"EN687",2022-07-30 13:21:49,40.5991,-70.8841,5,24.9587,32.2156,0.2453,20.4073
"EN687",2022-07-30 13:22:14,40.5979,-70.8841,5,24.9615,32.2106,0.3095,20.4204
"EN687",2022-07-30 13:22:37,40.5969,-70.8841,5,24.9636,32.2035,0.297,20.4178
"EN687",2022-07-30 13:23:02,40.5957,-70.8841,5,24.9657,32.1961,0.3303,20.4246
"EN687",2022-07-30 13:23:27,40.5945,-70.8841,5,24.9674,32.1918,0.2924,20.4169
"EN687",2022-07-30 13:23:53,40.5933,-70.884,5,24.969,32.1873,0.3179,20.4221
"EN687",2022-07-30 13:24:18,40.5922,-70.884,5,24.9734,32.1822,0.3407,20.4267
"EN687",2022-07-30 13:24:43,40.591,-70.884,5,24.9788,32.1768,0.3504,20.4287
"EN687",2022-07-30 13:25:06,40.5899,-70.884,5,24.9835,32.1734,0.3638,20.4314
"EN687",2022-07-30 13:25:31,40.5888,-70.8841,5,24.9879,32.1747,0.3257,20.4236
"EN687",2022-07-30 13:25:56,40.5876,-70.8842,5,24.9922,32.1759,0.1748,20.3929
"EN687",2022-07-30 13:26:19,40.5865,-70.8842,5,24.9956,32.1835,0.1311,20.384
"EN687",2022-07-30 13:26:44,40.5853,-70.8841,5,24.9992,32.1933,0.139,20.3856
"EN687",2022-07-30 13:27:09,40.5842,-70.8841,5,25.0038,32.1997,0.06931,20.3714
"EN687",2022-07-30 13:27:34,40.5831,-70.8842,5,25.01,32.2003,0.05791,20.369
"EN687",2022-07-30 13:27:57,40.582,-70.8842,5,25.0158,32.2009,0.1269,20.3831
"EN687",2022-07-30 13:28:23,40.5809,-70.8842,5,25.0174,32.1993,0.1124,20.3801
"EN687",2022-07-30 13:28:48,40.5797,-70.8843,5,25.0183,32.1975,0.06299,20.3701
"EN687",2022-07-30 13:29:11,40.5787,-70.8843,5,25.0182,32.1898,0.1619,20.3902
"EN687",2022-07-30 13:29:36,40.5775,-70.8844,5,25.0169,32.1743,0.1343,20.3846
"EN687",2022-07-30 13:30:02,40.5763,-70.8844,5,25.0154,32.1582,0.1283,20.3834
"EN687",2022-07-30 13:30:25,40.5753,-70.8844,5,25.0123,32.1439,0.155,20.3889
"EN687",2022-07-30 13:30:50,40.5741,-70.8845,5,25.0089,32.1283,0.1509,20.3881
"EN687",2022-07-30 13:31:15,40.573,-70.8845,5,25.0076,32.1125,0.1271,20.3832
"EN687",2022-07-30 13:31:38,40.5719,-70.8844,5,25.0077,32.0978,0.2844,20.4153
"EN687",2022-07-30 13:32:03,40.5708,-70.8844,5,25.0068,32.0814,0.3339,20.4254
"EN687",2022-07-30 13:32:28,40.5696,-70.8845,5,24.9995,32.0624,0.3363,20.4259
"EN687",2022-07-30 13:32:51,40.5686,-70.8846,5,24.9928,32.0449,0.3516,20.429
"EN687",2022-07-30 13:33:16,40.5675,-70.8846,5,24.9919,32.0358,0.3195,20.4225
"EN687",2022-07-30 13:33:41,40.5664,-70.8845,5,24.9946,32.0323,0.2853,20.4156
"EN687",2022-07-30 13:34:06,40.5652,-70.8845,5,24.9945,32.025,0.2241,20.4031
"EN687",2022-07-30 13:34:31,40.564,-70.8846,5,24.9856,32.0057,0.2012,20.3985
"EN687",2022-07-30 13:34:54,40.5629,-70.8847,5,24.9775,31.988,0.2493,20.4083
"EN687",2022-07-30 13:35:18,40.5618,-70.8847,5,24.974,31.9662,0.2381,20.4061
"EN687",2022-07-30 13:35:43,40.5607,-70.8848,5,24.972,31.9423,0.1317,20.3844
"EN687",2022-07-30 13:36:08,40.5595,-70.8848,5,24.9722,31.9233,0.1231,20.3827
"EN687",2022-07-30 13:36:31,40.5585,-70.8849,5,24.9766,31.9155,0.06722,20.3714
"EN687",2022-07-30 13:36:57,40.5572,-70.8849,5,24.9816,31.9066,0.07409,20.3727
"EN687",2022-07-30 13:37:21,40.5561,-70.8849,5,24.9774,31.9129,0.02511,20.3628
"EN687",2022-07-30 13:37:46,40.5549,-70.8849,5,24.9717,31.9216,0.02021,20.3618
"EN687",2022-07-30 13:38:10,40.5538,-70.8849,5,24.9699,31.9254,0.08919,20.3758
"EN687",2022-07-30 13:38:35,40.5526,-70.8849,5,24.9733,31.9225,0.1278,20.3837
"EN687",2022-07-30 13:39:00,40.5515,-70.8849,5,24.9768,31.9196,0.002787,20.3582
"EN687",2022-07-30 13:39:25,40.5503,-70.8849,5,24.9749,31.9316,-0.005645,20.3565
"EN687",2022-07-30 13:39:50,40.5492,-70.8849,5,24.973,31.9436,0.04106,20.366
"EN687",2022-07-30 13:40:15,40.548,-70.8849,5,24.9724,31.9507,0.03648,20.3651
"EN687",2022-07-30 13:40:39,40.5469,-70.8848,5,24.9727,31.9544,0.01636,20.361
"EN687",2022-07-30 13:41:04,40.5457,-70.8848,5,24.9728,31.9575,0.08972,20.3759
"EN687",2022-07-30 13:41:27,40.5446,-70.8848,5,24.9725,31.9562,0.04566,20.3669
"EN687",2022-07-30 13:41:52,40.5435,-70.8848,5,24.9722,31.9548,0.151,20.3884
"EN687",2022-07-30 13:42:18,40.5423,-70.8848,5,24.968,31.9573,0.1103,20.3801
"EN687",2022-07-30 13:42:42,40.5411,-70.8849,5,24.9625,31.9613,0.1733,20.3929
"EN687",2022-07-30 13:43:05,40.5401,-70.8849,5,24.9584,31.9657,0.19,20.3963
"EN687",2022-07-30 13:43:30,40.5389,-70.8849,5,24.9584,31.9733,0.2062,20.3996
"EN687",2022-07-30 13:43:53,40.5378,-70.8848,5,24.9584,31.9804,0.1492,20.388
"EN687",2022-07-30 13:44:18,40.5367,-70.8848,5,24.9554,31.9913,0.1373,20.3856
"EN687",2022-07-30 13:44:43,40.5356,-70.8848,5,24.9512,32.0035,0.06029,20.3699
"EN687",2022-07-30 13:45:09,40.5344,-70.8848,5,24.9472,32.01,0.03272,20.3643
"EN687",2022-07-30 13:45:34,40.5333,-70.8848,5,24.944,32.005,0.09012,20.376
"EN687",2022-07-30 13:45:59,40.5321,-70.8848,5,24.9408,32,0.1304,20.3842
"EN687",2022-07-30 13:46:24,40.531,-70.8848,5,24.9363,31.9868,0.064,20.3707
"EN687",2022-07-30 13:46:50,40.5298,-70.8848,5,24.9315,31.9728,0.1478,20.3878
"EN687",2022-07-30 13:47:13,40.5287,-70.8848,5,24.9267,31.9599,0.1111,20.3803
"EN687",2022-07-30 13:47:38,40.5275,-70.8848,5,24.921,31.9456,0.09031,20.3761
"EN687",2022-07-30 13:48:03,40.5264,-70.8848,5,24.9153,31.9318,-0.009111,20.3559
"EN687",2022-07-30 13:48:29,40.5251,-70.8848,5,24.9096,31.9214,0.1102,20.3802
"EN687",2022-07-30 13:48:53,40.524,-70.8848,5,24.9043,31.9118,0.01431,20.3607
"EN687",2022-07-30 13:49:18,40.5229,-70.8848,5,24.8966,31.8966,-0.02911,20.3519
"EN687",2022-07-30 13:49:41,40.5219,-70.8848,5,24.8888,31.8806,-0.05195,20.3473
"EN687",2022-07-30 13:50:06,40.5207,-70.8848,5,24.8809,31.8669,-0.1101,20.3355
"EN687",2022-07-30 13:50:32,40.5196,-70.8849,5,24.8743,31.8645,-0.2622,20.3046
"EN687",2022-07-30 13:50:56,40.5185,-70.8849,5,24.8683,31.8622,-0.2417,20.3088
"EN687",2022-07-30 13:51:22,40.5173,-70.8849,5,24.8659,31.8738,-0.1294,20.3316
"EN687",2022-07-30 13:51:47,40.5163,-70.885,5,24.8642,31.8874,-0.08359,20.3409
"EN687",2022-07-30 13:52:12,40.5154,-70.8851,5,24.8619,31.8989,-0.09182,20.3392
"EN687",2022-07-30 13:52:35,40.5149,-70.8852,5,24.8591,31.9072,0.05256,20.3686
"EN687",2022-07-30 13:52:59,40.5143,-70.8854,5,24.8561,31.9159,0.05467,20.369
"EN687",2022-07-30 13:53:24,40.5139,-70.8852,5,24.8524,31.9319,-0.0326,20.3513
"EN687",2022-07-30 13:53:46,40.5135,-70.8849,5,24.8492,31.9462,-0.07431,20.3428
"EN687",2022-07-30 13:54:12,40.5132,-70.8846,5,24.8462,31.9567,0.04828,20.3677
"EN687",2022-07-30 13:54:36,40.5131,-70.8842,5,24.8443,31.9596,-0.1207,20.3333
"EN687",2022-07-30 13:55:00,40.5129,-70.8838,5,24.8424,31.9624,-0.116,20.3343
"EN687",2022-07-30 13:55:25,40.5131,-70.8837,5,24.8428,31.9704,-0.1162,20.3342
"EN687",2022-07-30 13:55:50,40.5132,-70.8835,5,24.8432,31.9785,-0.1303,20.3313
"EN687",2022-07-30 13:56:15,40.5134,-70.8835,5,24.8429,31.988,-0.1714,20.323
"EN687",2022-07-30 13:56:40,40.5136,-70.8836,5,24.8422,31.9985,0.007125,20.3593
"EN687",2022-07-30 13:57:05,40.5138,-70.8836,5,24.8433,32.0132,-0.03713,20.3503
"EN687",2022-07-30 13:57:31,40.5139,-70.8837,5,24.8517,32.0461,0.07076,20.3722
"EN687",2022-07-30 13:57:54,40.514,-70.8838,5,24.8592,32.0752,0.111,20.3803
"EN687",2022-07-30 13:58:19,40.5141,-70.884,5,24.8559,32.1265,0.04665,20.3672
"EN687",2022-07-30 13:58:42,40.5142,-70.8842,5,24.8496,32.1793,-0.06073,20.3452
"EN687",2022-07-30 13:59:07,40.5143,-70.8845,5,24.8444,32.2219,-0.03348,20.3508
"EN687",2022-07-30 13:59:33,40.5143,-70.8847,5,24.8436,32.2266,-0.1313,20.3308
"EN687",2022-07-30 13:59:58,40.5143,-70.8849,5,24.8429,32.231,-0.1681,20.3233
"EN687",2022-07-30 14:00:23,40.5143,-70.8851,5,24.8404,32.2147,-0.1288,20.3314
"EN687",2022-07-30 14:00:48,40.5143,-70.8852,5,24.8378,32.1965,-0.1446,20.3282
"EN687",2022-07-30 14:01:14,40.5143,-70.8854,5,24.8364,32.1683,-0.1136,20.3345
"EN687",2022-07-30 14:01:39,40.5143,-70.8856,5,24.836,32.1335,-0.1008,20.3372
"EN687",2022-07-30 14:02:04,40.5143,-70.8857,5,24.8364,32.1048,-0.1016,20.337
"EN687",2022-07-30 14:02:29,40.5143,-70.8859,5,24.8407,32.1081,-0.03478,20.3506
"EN687",2022-07-30 14:02:53,40.5143,-70.8861,5,24.8449,32.1112,-0.04938,20.3477
"EN687",2022-07-30 14:03:16,40.5143,-70.8863,5,24.8473,32.0993,0.02534,20.3629
"EN687",2022-07-30 14:03:39,40.5143,-70.8865,5,24.8491,32.0809,-0.004856,20.3567
"EN687",2022-07-30 14:33:24,40.5183,-70.8986,5,24.8854,32.0818,0.1347,20.3851
"EN687",2022-07-30 14:33:46,40.5185,-70.8987,5,24.8905,32.0607,0.09509,20.377
"EN687",2022-07-30 14:34:11,40.5187,-70.8989,5,24.8942,32.0425,0.1059,20.3792
"EN687",2022-07-30 14:34:36,40.5189,-70.899,5,24.8953,32.0318,-0.05393,20.3467
"EN687",2022-07-30 14:34:59,40.5191,-70.8991,5,24.8963,32.0219,-0.1844,20.3202
"EN687",2022-07-30 14:35:24,40.5193,-70.8993,5,24.8953,32.0203,-0.2271,20.3115
"EN687",2022-07-30 14:35:50,40.5195,-70.8996,5,24.8941,32.019,-0.2151,20.3139
"EN687",2022-07-30 14:36:15,40.5197,-70.8998,5,24.8962,32.0177,-0.1951,20.318
"EN687",2022-07-30 14:36:40,40.5199,-70.9,5,24.9002,32.0164,-0.08432,20.3405
"EN687",2022-07-30 14:37:05,40.5201,-70.9003,5,24.9043,32.0126,0.02874,20.3635
"EN687",2022-07-30 14:37:28,40.5203,-70.9005,5,24.9079,31.9995,0.1014,20.3783
"EN687",2022-07-30 14:37:53,40.5205,-70.9008,5,24.9119,31.9853,0.11,20.3801
"EN687",2022-07-30 14:38:18,40.5207,-70.9011,5,24.9107,31.9786,0.07703,20.3734
"EN687",2022-07-30 14:38:42,40.5207,-70.9014,5,24.9076,31.9751,0.1073,20.3796
"EN687",2022-07-30 14:39:06,40.5208,-70.9017,5,24.9049,31.972,0.07618,20.3733
"EN687",2022-07-30 14:39:32,40.5209,-70.902,5,24.9032,31.9703,0.0896,20.376
"EN687",2022-07-30 14:39:54,40.521,-70.9023,5,24.9018,31.9688,0.04198,20.3663
"EN687",2022-07-30 14:40:20,40.5211,-70.9026,5,24.8982,31.9785,0.02308,20.3625
"EN687",2022-07-30 14:40:45,40.5211,-70.9029,5,24.8943,31.9912,-0.04857,20.3479
"EN687",2022-07-30 14:41:10,40.5212,-70.9032,5,24.8937,32.0093,-0.1006,20.3372
"EN687",2022-07-30 14:41:33,40.5213,-70.9035,5,24.8979,32.0336,-0.1518,20.3268
"EN687",2022-07-30 14:41:58,40.5214,-70.9038,5,24.9024,32.0599,-0.2044,20.316
"EN687",2022-07-30 14:42:24,40.5215,-70.9041,5,24.8984,32.0439,-0.1308,20.331
"EN687",2022-07-30 14:42:48,40.5216,-70.9044,5,24.8941,32.0258,-0.1434,20.3285
"EN687",2022-07-30 14:43:14,40.5217,-70.9047,5,24.8944,32.0409,-0.01806,20.354
"EN687",2022-07-30 14:43:39,40.5218,-70.905,5,24.899,32.0842,-0.01389,20.3548
"EN687",2022-07-30 14:44:04,40.5219,-70.9052,5,24.9023,32.1195,0.09303,20.3765
"EN687",2022-07-30 14:44:27,40.5221,-70.9054,5,24.8993,32.1132,-0.03302,20.3509
"EN687",2022-07-30 14:44:52,40.5222,-70.9056,5,24.896,32.1064,-0.02313,20.3529
"EN687",2022-07-30 14:45:15,40.5224,-70.9058,5,24.8955,32.1204,-0.05875,20.3456
"EN687",2022-07-30 14:45:41,40.5226,-70.906,5,24.8964,32.1485,-0.08804,20.3396
"EN687",2022-07-30 14:46:06,40.5227,-70.9061,5,24.899,32.1651,-0.2346,20.3098
"EN687",2022-07-30 14:46:29,40.5229,-70.9062,5,24.9065,32.1496,-0.2016,20.3165
"EN687",2022-07-30 14:46:54,40.5232,-70.9064,5,24.9147,32.1327,-0.1484,20.3273
"EN687",2022-07-30 14:47:20,40.5234,-70.9065,5,24.9205,32.1098,-0.2693,20.3027
"EN687",2022-07-30 14:47:45,40.5237,-70.9066,5,24.9253,32.0862,-0.1358,20.3299
"EN687",2022-07-30 14:48:10,40.5239,-70.9066,5,24.9266,32.0653,-0.04116,20.3492
"EN687",2022-07-30 14:48:35,40.5241,-70.9067,5,24.9227,32.0486,0.03514,20.3648
"EN687",2022-07-30 14:48:57,40.5243,-70.9067,5,24.9193,32.0339,0.02339,20.3624
"EN687",2022-07-30 14:49:23,40.5245,-70.9067,5,24.9264,32.0369,0.1236,20.3828
"EN687",2022-07-30 14:49:46,40.5247,-70.9067,5,24.9341,32.0419,0.06329,20.3705
"EN687",2022-07-30 14:50:11,40.5249,-70.9067,5,24.9396,32.0394,0.07715,20.3733
"EN687",2022-07-30 14:50:36,40.5251,-70.9066,5,24.9417,32.027,-0.01403,20.3547
"EN687",2022-07-30 14:50:59,40.5253,-70.9066,5,24.9436,32.0155,-0.0772,20.3419
"EN687",2022-07-30 14:51:24,40.5255,-70.9065,5,24.948,32.017,-0.04592,20.3483
"EN687",2022-07-30 14:51:50,40.5256,-70.9064,5,24.9527,32.0191,-0.05303,20.3468
"EN687",2022-07-30 14:52:14,40.5258,-70.9064,5,24.96,32.0107,-0.02495,20.3525
"EN687",2022-07-30 14:52:39,40.526,-70.9063,5,24.9698,31.9944,0.02292,20.3623
"EN687",2022-07-30 14:53:05,40.5262,-70.9062,5,24.9785,31.9808,0.03192,20.3641
"EN687",2022-07-30 14:53:30,40.5264,-70.906,5,24.9813,31.9821,-0.06606,20.3441
"EN687",2022-07-30 14:53:55,40.5266,-70.9059,5,24.984,31.9833,-0.09153,20.3389
"EN687",2022-07-30 14:54:20,40.5267,-70.9058,5,24.9839,31.9815,-0.1558,20.3258
"EN687",2022-07-30 14:54:46,40.5268,-70.9056,5,24.9831,31.979,-0.1096,20.3353
"EN687",2022-07-30 14:55:11,40.5269,-70.9054,5,24.9818,31.978,-0.04322,20.3488
"EN687",2022-07-30 14:55:36,40.527,-70.9053,5,24.9797,31.9789,-0.009998,20.3555
"EN687",2022-07-30 14:56:01,40.5271,-70.9051,5,24.9781,31.9796,-0.03644,20.3502
"EN687",2022-07-30 14:56:27,40.5271,-70.9049,5,24.9889,31.9738,-0.09042,20.3392
"EN687",2022-07-30 14:56:52,40.5271,-70.9048,5,24.9992,31.9682,-0.04285,20.3488
"EN687",2022-07-30 14:57:17,40.5271,-70.9046,5,24.9992,31.9608,-0.03735,20.35
"EN687",2022-07-30 14:57:42,40.5271,-70.9044,5,24.9944,31.9527,0.0162,20.3609
"EN687",2022-07-30 14:58:08,40.5271,-70.9042,5,24.9907,31.9489,0.03434,20.3646
