"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","ncp","k"
"EN608",2018-02-03 10:40:26,39.8024,-70.8803,5,-2.443,6.4
"EN608",2018-02-03 10:40:38,39.802,-70.8803,5,-8.889,6.4
"EN608",2018-02-03 10:40:49,39.8016,-70.8804,5,-3.526,6.4
"EN608",2018-02-03 10:41:00,39.8012,-70.8804,5,3.731,6.4
"EN608",2018-02-03 10:41:12,39.8008,-70.8804,5,5.841,6.4
"EN608",2018-02-03 10:41:23,39.8004,-70.8805,5,2.154,6.4
"EN608",2018-02-03 10:41:35,39.7999,-70.8805,5,-0.3173,6.4
"EN608",2018-02-03 10:41:46,39.7995,-70.8806,5,-8.386,6.4
"EN608",2018-02-03 10:41:57,39.7991,-70.8806,5,-11.22,6.4
"EN608",2018-02-03 10:42:09,39.7987,-70.8806,5,-12.67,6.4
"EN608",2018-02-03 10:42:20,39.7983,-70.8807,5,-6.514,6.4
"EN608",2018-02-03 10:42:31,39.7979,-70.8807,5,-7.091,6.4
"EN608",2018-02-03 10:42:43,39.7974,-70.8807,5,-7.109,6.4
"EN608",2018-02-03 10:42:54,39.797,-70.8808,5,-9.133,6.4
"EN608",2018-02-03 10:43:06,39.7966,-70.8808,5,-4.905,6.4
"EN608",2018-02-03 10:43:17,39.7962,-70.8809,5,-8.244,6.4
"EN608",2018-02-03 10:43:28,39.7958,-70.8809,5,-2.998,6.4
"EN608",2018-02-03 10:43:40,39.7953,-70.881,5,-4.364,6.4
"EN608",2018-02-03 10:43:51,39.7949,-70.8811,5,-4.624,6.4
"EN608",2018-02-03 10:44:02,39.7945,-70.8811,5,-9.913,6.4
"EN608",2018-02-03 10:44:14,39.7941,-70.8812,5,-9.72,6.4
"EN608",2018-02-03 10:44:25,39.7937,-70.8812,5,-16.32,6.4
"EN608",2018-02-03 10:44:36,39.7933,-70.8813,5,-16.34,6.4
"EN608",2018-02-03 10:44:48,39.7928,-70.8813,5,-16.69,6.4
"EN608",2018-02-03 10:44:59,39.7924,-70.8814,5,-16.71,6.4
"EN608",2018-02-03 10:45:11,39.792,-70.8815,5,-17.75,6.4
"EN608",2018-02-03 10:45:22,39.7916,-70.8815,5,-17.91,6.4
"EN608",2018-02-03 10:45:33,39.7912,-70.8816,5,-17.46,6.4
"EN608",2018-02-03 10:45:45,39.7907,-70.8816,5,-15.92,6.4
"EN608",2018-02-03 10:45:56,39.7903,-70.8817,5,-15.5,6.4
"EN608",2018-02-03 10:46:07,39.79,-70.8817,5,-16.35,6.4
"EN608",2018-02-03 10:46:19,39.7895,-70.8818,5,-17.13,6.4
"EN608",2018-02-03 10:46:30,39.7891,-70.8818,5,-17.51,6.4
"EN608",2018-02-03 10:46:42,39.7887,-70.8818,5,-18.85,6.4
"EN608",2018-02-03 10:46:53,39.7883,-70.8819,5,-20.15,6.4
"EN608",2018-02-03 10:47:04,39.7879,-70.8819,5,-2.51,6.4
"EN608",2018-02-03 10:47:16,39.7875,-70.882,5,0.7168,6.4
"EN608",2018-02-03 10:47:27,39.7871,-70.882,5,17.24,6.4
"EN608",2018-02-03 10:47:38,39.7866,-70.882,5,34,6.4
"EN608",2018-02-03 10:47:50,39.7862,-70.8821,5,52.71,6.4
"EN608",2018-02-03 10:48:01,39.7858,-70.8821,5,52.96,6.4
"EN608",2018-02-03 10:48:12,39.7854,-70.8821,5,53.42,6.4
"EN608",2018-02-03 10:48:24,39.7849,-70.8822,5,53.54,6.4
"EN608",2018-02-03 10:48:35,39.7845,-70.8822,5,54.95,6.4
"EN608",2018-02-03 10:48:47,39.7841,-70.8823,5,38.69,6.4
"EN608",2018-02-03 10:48:58,39.7837,-70.8823,5,21.32,6.4
"EN608",2018-02-03 10:49:09,39.7833,-70.8823,5,19.22,6.4
"EN608",2018-02-03 10:49:21,39.7828,-70.8824,5,18.31,6.4
"EN608",2018-02-03 10:49:32,39.7824,-70.8825,5,17.66,6.4
"EN608",2018-02-03 10:49:43,39.782,-70.8825,5,21.2,6.4
"EN608",2018-02-03 10:49:55,39.7816,-70.8826,5,25.82,6.4
"EN608",2018-02-03 10:50:06,39.7812,-70.8826,5,25.98,6.4
"EN608",2018-02-03 10:50:18,39.7807,-70.8827,5,10.43,6.4
"EN608",2018-02-03 10:50:29,39.7803,-70.8827,5,-6.039,6.4
"EN608",2018-02-03 10:50:40,39.7799,-70.8827,5,-10.1,6.4
"EN608",2018-02-03 10:50:52,39.7795,-70.8828,5,-14,6.4
"EN608",2018-02-03 10:51:03,39.7791,-70.8828,5,-15.17,6.4
"EN608",2018-02-03 10:51:14,39.7787,-70.8828,5,-15.77,6.4
"EN608",2018-02-03 10:51:26,39.7782,-70.8827,5,-17.32,6.4
"EN608",2018-02-03 10:51:37,39.7778,-70.8827,5,-15.03,6.4
"EN608",2018-02-03 10:51:48,39.7774,-70.8826,5,-14.05,6.4
"EN608",2018-02-03 11:17:02,39.7776,-70.8218,5,-9.071,6.39
"EN608",2018-02-03 11:17:13,39.7776,-70.8213,5,-4.184,6.39
"EN608",2018-02-03 11:17:24,39.7776,-70.8209,5,0.9582,6.39
"EN608",2018-02-03 11:17:36,39.7775,-70.8203,5,-0.2523,6.39
"EN608",2018-02-03 11:17:47,39.7775,-70.8199,5,-0.6506,6.38
"EN608",2018-02-03 11:17:58,39.7775,-70.8194,5,-2.688,6.38
"EN608",2018-02-03 11:18:10,39.7775,-70.8189,5,-6.827,6.38
"EN608",2018-02-03 11:18:21,39.7775,-70.8184,5,-10.1,6.38
"EN608",2018-02-03 11:18:33,39.7775,-70.8179,5,-11.36,6.38
"EN608",2018-02-03 11:18:44,39.7775,-70.8175,5,-11.08,6.38
"EN608",2018-02-03 11:18:55,39.7775,-70.817,5,-15.49,6.38
"EN608",2018-02-03 11:19:07,39.7775,-70.8165,5,-15.9,6.38
"EN608",2018-02-03 11:19:18,39.7775,-70.8161,5,-16.31,6.38
"EN608",2018-02-03 11:19:29,39.7775,-70.8156,5,-17.43,6.38
"EN608",2018-02-03 11:19:41,39.7774,-70.8152,5,-15.16,6.38
"EN608",2018-02-03 11:19:52,39.7774,-70.8147,5,-13.64,6.37
"EN608",2018-02-03 11:20:03,39.7774,-70.8143,5,-12.91,6.37
"EN608",2018-02-03 11:20:15,39.7774,-70.8138,5,-15.43,6.37
"EN608",2018-02-03 11:20:26,39.7774,-70.8133,5,-13.5,6.37
"EN608",2018-02-03 11:20:38,39.7773,-70.8128,5,-16.48,6.37
"EN608",2018-02-03 11:20:49,39.7773,-70.8124,5,-17.04,6.37
"EN608",2018-02-03 11:21:00,39.7773,-70.8119,5,-18.28,6.37
"EN608",2018-02-03 11:21:12,39.7773,-70.8114,5,-16.58,6.37
"EN608",2018-02-03 11:21:23,39.7773,-70.811,5,-18.93,6.37
"EN608",2018-02-03 11:21:34,39.7772,-70.8105,5,-18.39,6.37
"EN608",2018-02-03 11:21:46,39.7772,-70.8101,5,-18.47,6.36
"EN608",2018-02-03 11:21:57,39.7772,-70.8096,5,-17.37,6.36
"EN608",2018-02-03 11:22:08,39.7772,-70.8092,5,-17.3,6.36
"EN608",2018-02-03 11:22:20,39.7772,-70.8087,5,-16.89,6.36
"EN608",2018-02-03 11:22:31,39.7771,-70.8082,5,-18.13,6.36
"EN608",2018-02-03 11:22:43,39.7771,-70.8077,5,-17.54,6.36
"EN608",2018-02-03 11:22:54,39.7771,-70.8072,5,-18.15,6.36
"EN608",2018-02-03 11:23:05,39.7771,-70.8068,5,-22.25,6.36
"EN608",2018-02-03 11:23:17,39.777,-70.8063,5,-22.48,6.36
"EN608",2018-02-03 11:23:28,39.777,-70.8058,5,-17.88,6.36
"EN608",2018-02-03 11:23:39,39.777,-70.8054,5,-17.57,6.36
"EN608",2018-02-03 11:23:51,39.7769,-70.8049,5,-16.86,6.36
"EN608",2018-02-03 11:24:02,39.7769,-70.8044,5,-12.84,6.36
"EN608",2018-02-03 11:24:13,39.7769,-70.804,5,-11.44,6.36
"EN608",2018-02-03 11:24:25,39.7769,-70.8035,5,-16.95,6.36
"EN608",2018-02-03 11:24:36,39.7768,-70.803,5,-17.82,6.36
"EN608",2018-02-03 11:24:48,39.7768,-70.8025,5,-19.04,6.36
"EN608",2018-02-03 11:24:59,39.7768,-70.802,5,-18.2,6.36
"EN608",2018-02-03 11:25:10,39.7768,-70.8016,5,-23.26,6.36
"EN608",2018-02-03 11:25:22,39.7767,-70.8011,5,-19.21,6.36
"EN608",2018-02-03 11:25:33,39.7767,-70.8006,5,-18.23,6.36
"EN608",2018-02-03 11:25:44,39.7767,-70.8002,5,-18.6,6.36
"EN608",2018-02-03 11:25:56,39.7766,-70.7997,5,-19.59,6.36
"EN608",2018-02-03 11:26:07,39.7766,-70.7992,5,-15.2,6.36
"EN608",2018-02-03 11:26:18,39.7766,-70.7987,5,-18.78,6.36
"EN608",2018-02-03 11:26:30,39.7766,-70.7982,5,-19.1,6.36
"EN608",2018-02-03 11:26:41,39.7765,-70.7978,5,-18.95,6.36
"EN608",2018-02-03 11:26:53,39.7765,-70.7973,5,-18.83,6.36
"EN608",2018-02-03 11:27:04,39.7765,-70.7968,5,-20.01,6.36
"EN608",2018-02-03 11:27:15,39.7765,-70.7964,5,-20.02,6.36
"EN608",2018-02-03 11:27:27,39.7765,-70.7959,5,-20.26,6.36
"EN608",2018-02-03 11:27:38,39.7764,-70.7954,5,-21.54,6.36
"EN608",2018-02-03 11:27:49,39.7764,-70.795,5,-22.11,6.35
"EN608",2018-02-03 11:28:01,39.7764,-70.7945,5,-21.27,6.35
"EN608",2018-02-03 11:28:12,39.7764,-70.794,5,-21.8,6.35
"EN608",2018-02-03 11:28:23,39.7764,-70.7935,5,-17.43,6.35
"EN608",2018-02-03 11:28:35,39.7764,-70.793,5,-15.61,6.35
"EN608",2018-02-03 11:28:46,39.7764,-70.7926,5,-15.15,6.35
"EN608",2018-02-03 11:28:58,39.7764,-70.7921,5,-15.37,6.35
"EN608",2018-02-03 11:29:09,39.7764,-70.7916,5,-15.9,6.35
"EN608",2018-02-03 11:29:20,39.7764,-70.7911,5,-19.64,6.35
"EN608",2018-02-03 11:29:32,39.7763,-70.7906,5,-19.64,6.35
"EN608",2018-02-03 11:29:43,39.7763,-70.7901,5,-19.89,6.35
"EN608",2018-02-03 11:29:54,39.7763,-70.7897,5,-18.78,6.35
"EN608",2018-02-03 11:30:06,39.7763,-70.7891,5,-17.29,6.35
"EN608",2018-02-03 11:30:17,39.7762,-70.7887,5,-17.45,6.35
"EN608",2018-02-03 11:30:28,39.7762,-70.7882,5,-17.7,6.35
"EN608",2018-02-03 11:30:40,39.7762,-70.7877,5,-17.88,6.35
"EN608",2018-02-03 11:30:51,39.7761,-70.7872,5,-20.12,6.35
"EN608",2018-02-03 11:31:03,39.7761,-70.7867,5,-20.05,6.35
"EN608",2018-02-03 11:31:14,39.7761,-70.7862,5,-20.35,6.35
"EN608",2018-02-03 11:31:25,39.7761,-70.7858,5,-22.42,6.35
"EN608",2018-02-03 11:31:37,39.776,-70.7853,5,-21.29,6.35
"EN608",2018-02-03 11:31:48,39.776,-70.7848,5,-19.72,6.35
"EN608",2018-02-03 11:31:59,39.776,-70.7843,5,-24.62,6.35
"EN608",2018-02-03 11:32:11,39.776,-70.7838,5,-24.65,6.35
"EN608",2018-02-03 11:32:22,39.7759,-70.7833,5,-21.9,6.35
"EN608",2018-02-03 11:32:33,39.7759,-70.7829,5,-4.05,6.35
"EN608",2018-02-03 11:32:45,39.7758,-70.7824,5,10.47,6.35
"EN608",2018-02-03 11:32:56,39.7758,-70.7819,5,31.57,6.35
"EN608",2018-02-03 11:33:08,39.7758,-70.7814,5,47.49,6.35
"EN608",2018-02-03 11:33:19,39.7758,-70.7809,5,59.81,6.36
"EN608",2018-02-03 11:33:30,39.7757,-70.7804,5,59.87,6.36
"EN608",2018-02-03 11:33:42,39.7757,-70.78,5,60.41,6.36
"EN608",2018-02-03 11:33:53,39.7757,-70.7795,5,60.23,6.36
"EN608",2018-02-03 11:34:04,39.7757,-70.779,5,61.45,6.36
"EN608",2018-02-03 11:34:16,39.7756,-70.7785,5,64.99,6.36
"EN608",2018-02-03 11:34:27,39.7756,-70.7781,5,61.97,6.36
"EN608",2018-02-03 11:34:38,39.7756,-70.7776,5,59.13,6.36
"EN608",2018-02-03 11:34:50,39.7755,-70.7771,5,58.09,6.36
"EN608",2018-02-03 11:35:01,39.7755,-70.7767,5,56.91,6.36
"EN608",2018-02-03 11:35:13,39.7755,-70.7762,5,55.99,6.37
"EN608",2018-02-03 11:35:24,39.7755,-70.7757,5,57.41,6.37
"EN608",2018-02-03 11:35:35,39.7754,-70.7752,5,59.91,6.37
"EN608",2018-02-03 11:35:47,39.7754,-70.7747,5,59.94,6.37
"EN608",2018-02-03 11:35:58,39.7754,-70.7743,5,59.8,6.37
"EN608",2018-02-03 11:36:09,39.7754,-70.7738,5,61.56,6.37
"EN608",2018-02-03 11:36:21,39.7753,-70.7733,5,61.3,6.37
"EN608",2018-02-03 11:36:32,39.7753,-70.7728,5,62.19,6.37
"EN608",2018-02-03 11:36:43,39.7753,-70.7723,5,63.23,6.37
"EN608",2018-02-03 11:36:55,39.7752,-70.7718,5,55.75,6.37
"EN608",2018-02-03 11:37:06,39.7752,-70.7714,5,54.96,6.38
"EN608",2018-02-03 11:37:18,39.7752,-70.7708,5,54.12,6.38
"EN608",2018-02-03 11:37:29,39.7752,-70.7704,5,55.08,6.38
"EN608",2018-02-03 11:37:40,39.7751,-70.7699,5,55.69,6.38
"EN608",2018-02-03 11:37:52,39.7751,-70.7694,5,63.73,6.38
"EN608",2018-02-03 11:38:03,39.7751,-70.769,5,64.65,6.38
"EN608",2018-02-03 11:38:14,39.7751,-70.7685,5,64.38,6.38
"EN608",2018-02-03 11:38:26,39.7751,-70.768,5,64.11,6.38
"EN608",2018-02-03 11:38:37,39.775,-70.7675,5,64.26,6.38
"EN608",2018-02-03 11:38:48,39.775,-70.767,5,64.6,6.38
"EN608",2018-02-03 11:39:00,39.775,-70.7665,5,64.75,6.39
"EN608",2018-02-03 11:39:11,39.775,-70.766,5,65.59,6.39
"EN608",2018-02-03 11:39:23,39.775,-70.7655,5,64.98,6.39
"EN608",2018-02-03 11:39:34,39.7749,-70.7651,5,52.63,6.39
"EN608",2018-02-03 11:39:45,39.7749,-70.7646,5,49.69,6.39
"EN608",2018-02-03 11:39:57,39.7749,-70.7641,5,48.41,6.39
"EN608",2018-02-03 11:40:08,39.7749,-70.7637,5,51.74,6.39
"EN608",2018-02-03 11:40:19,39.7748,-70.7632,5,52.35,6.39
"EN608",2018-02-03 11:40:31,39.7748,-70.7627,5,63.26,6.39
"EN608",2018-02-03 11:40:42,39.7748,-70.7622,5,65.22,6.39
"EN608",2018-02-03 11:40:53,39.7747,-70.7617,5,66.04,6.4
"EN608",2018-02-03 11:41:05,39.7747,-70.7612,5,62.68,6.4
"EN608",2018-02-03 11:41:16,39.7746,-70.7607,5,62.7,6.4
"EN608",2018-02-03 11:41:28,39.7746,-70.7602,5,64.14,6.4
"EN608",2018-02-03 11:41:39,39.7746,-70.7598,5,63.97,6.4
"EN608",2018-02-03 11:41:50,39.7745,-70.7593,5,63.14,6.4
"EN608",2018-02-03 11:42:02,39.7745,-70.7588,5,61.87,6.4
"EN608",2018-02-03 11:42:13,39.7745,-70.7584,5,59.26,6.4
"EN608",2018-02-03 11:42:24,39.7745,-70.7579,5,57.59,6.4
"EN608",2018-02-03 11:42:36,39.7744,-70.7574,5,58.17,6.41
"EN608",2018-02-03 11:42:47,39.7744,-70.7569,5,58.22,6.41
"EN608",2018-02-03 11:42:58,39.7744,-70.7565,5,59.3,6.41
"EN608",2018-02-03 11:43:10,39.7744,-70.756,5,61.68,6.41
"EN608",2018-02-03 11:43:21,39.7744,-70.7555,5,62.31,6.41
"EN608",2018-02-03 11:43:33,39.7743,-70.755,5,64.3,6.41
"EN608",2018-02-03 11:43:44,39.7743,-70.7546,5,58.84,6.41
"EN608",2018-02-03 11:43:55,39.7743,-70.7541,5,52.28,6.42
"EN608",2018-02-03 11:44:07,39.7743,-70.7536,5,46.55,6.42
"EN608",2018-02-03 11:44:18,39.7743,-70.7531,5,47.38,6.42
"EN608",2018-02-03 11:44:29,39.7743,-70.7527,5,50.48,6.42
"EN608",2018-02-03 11:44:41,39.7742,-70.7522,5,55.87,6.42
"EN608",2018-02-03 11:44:52,39.7742,-70.7517,5,54.06,6.42
"EN608",2018-02-03 11:45:03,39.7742,-70.7513,5,60.18,6.42
"EN608",2018-02-03 11:45:15,39.7742,-70.7508,5,45.75,6.43
"EN608",2018-02-03 11:45:26,39.7742,-70.7503,5,39.86,6.43
"EN608",2018-02-03 11:45:38,39.7741,-70.7498,5,40.15,6.43
"EN608",2018-02-03 11:45:49,39.7741,-70.7494,5,45.08,6.43
"EN608",2018-02-03 11:46:00,39.7741,-70.7489,5,45.57,6.43
"EN608",2018-02-03 11:46:12,39.7741,-70.7484,5,53.96,6.43
"EN608",2018-02-03 11:46:23,39.7741,-70.7479,5,54.83,6.43
"EN608",2018-02-03 11:46:34,39.7741,-70.7475,5,53.78,6.44
"EN608",2018-02-03 11:46:46,39.7741,-70.747,5,58.79,6.44
"EN608",2018-02-03 11:46:57,39.7741,-70.7465,5,58.4,6.44
"EN608",2018-02-03 11:47:08,39.7741,-70.7461,5,63.47,6.44
"EN608",2018-02-03 11:47:20,39.7741,-70.7456,5,63.17,6.44
"EN608",2018-02-03 11:47:31,39.774,-70.7452,5,63.24,6.44
"EN608",2018-02-03 11:47:43,39.774,-70.7447,5,62.02,6.44
"EN608",2018-02-03 11:47:54,39.774,-70.7442,5,61.53,6.44
"EN608",2018-02-03 11:48:05,39.774,-70.7438,5,62.77,6.45
"EN608",2018-02-03 11:48:17,39.774,-70.7433,5,60.58,6.45
"EN608",2018-02-03 11:48:28,39.774,-70.7429,5,61.34,6.45
"EN608",2018-02-03 11:48:39,39.774,-70.7424,5,59.78,6.45
"EN608",2018-02-03 11:48:51,39.774,-70.742,5,59.92,6.45
"EN608",2018-02-03 11:49:02,39.774,-70.7415,5,59.89,6.45
"EN608",2018-02-03 11:49:13,39.774,-70.7411,5,59.94,6.45
"EN608",2018-02-03 11:49:25,39.774,-70.7406,5,60.61,6.46
"EN608",2018-02-03 11:49:36,39.774,-70.7401,5,62.61,6.46
"EN608",2018-02-03 11:49:48,39.774,-70.7396,5,62.25,6.46
"EN608",2018-02-03 11:49:59,39.774,-70.7391,5,53.25,6.46
"EN608",2018-02-03 11:50:10,39.774,-70.7387,5,55.02,6.46
"EN608",2018-02-03 11:50:22,39.774,-70.7382,5,54.68,6.46
"EN608",2018-02-03 11:50:33,39.774,-70.7377,5,53.34,6.46
"EN608",2018-02-03 11:50:44,39.774,-70.7373,5,45.4,6.47
"EN608",2018-02-03 11:50:56,39.774,-70.7368,5,53.05,6.47
"EN608",2018-02-03 11:51:07,39.774,-70.7363,5,52.83,6.47
"EN608",2018-02-03 11:51:18,39.774,-70.7359,5,52.29,6.47
"EN608",2018-02-03 11:51:30,39.774,-70.7354,5,52.86,6.47
"EN608",2018-02-03 11:51:41,39.774,-70.735,5,61.14,6.47
"EN608",2018-02-03 11:51:53,39.774,-70.7345,5,60.42,6.47
"EN608",2018-02-03 11:52:04,39.774,-70.734,5,61.03,6.48
"EN608",2018-02-03 11:52:15,39.774,-70.7336,5,60.34,6.48
"EN608",2018-02-03 11:52:27,39.774,-70.7331,5,57.13,6.48
"EN608",2018-02-03 11:52:38,39.7739,-70.7326,5,41.29,6.48
"EN608",2018-02-03 11:52:49,39.7739,-70.7322,5,42.5,6.48
"EN608",2018-02-03 11:53:01,39.7739,-70.7317,5,40.33,6.49
"EN608",2018-02-03 11:53:12,39.7739,-70.7312,5,41.35,6.49
"EN608",2018-02-03 11:53:24,39.7739,-70.7307,5,45.22,6.49
"EN608",2018-02-03 11:53:35,39.7738,-70.7302,5,63.1,6.49
"EN608",2018-02-03 11:53:46,39.7738,-70.7297,5,62.14,6.49
"EN608",2018-02-03 11:53:58,39.7738,-70.7292,5,63.39,6.49
"EN608",2018-02-03 11:54:09,39.7738,-70.7287,5,62.64,6.5
"EN608",2018-02-03 11:54:20,39.7738,-70.7283,5,57.73,6.5
"EN608",2018-02-03 11:54:32,39.7737,-70.7278,5,54.79,6.5
"EN608",2018-02-03 11:54:43,39.7737,-70.7273,5,59.77,6.5
"EN608",2018-02-03 11:54:54,39.7737,-70.7268,5,60.09,6.5
"EN608",2018-02-03 11:55:06,39.7737,-70.7264,5,56.93,6.51
"EN608",2018-02-03 11:55:17,39.7737,-70.7259,5,61.5,6.51
"EN608",2018-02-03 11:55:28,39.7737,-70.7254,5,62.37,6.51
"EN608",2018-02-03 11:55:40,39.7737,-70.7249,5,54.22,6.51
"EN608",2018-02-03 11:55:51,39.7737,-70.7245,5,55.08,6.51
"EN608",2018-02-03 11:56:03,39.7737,-70.724,5,60.26,6.52
"EN608",2018-02-03 11:56:14,39.7737,-70.7235,5,56.86,6.52
"EN608",2018-02-03 11:56:25,39.7737,-70.7231,5,59.99,6.52
"EN608",2018-02-03 11:56:37,39.7738,-70.7226,5,61.96,6.52
"EN608",2018-02-03 11:56:48,39.7738,-70.7221,5,56.56,6.52
"EN608",2018-02-03 11:56:59,39.7738,-70.7216,5,54.34,6.52
"EN608",2018-02-03 11:57:11,39.7738,-70.7211,5,55.58,6.53
"EN608",2018-02-03 11:57:22,39.7738,-70.7207,5,50.16,6.53
"EN608",2018-02-03 11:57:33,39.7738,-70.7202,5,40.28,6.53
"EN608",2018-02-03 11:57:45,39.7738,-70.7197,5,44.2,6.53
"EN608",2018-02-03 11:57:56,39.7738,-70.7193,5,27.84,6.53
"EN608",2018-02-03 11:58:08,39.7738,-70.7188,5,28.64,6.54
"EN608",2018-02-03 11:58:19,39.7737,-70.7183,5,29.82,6.54
"EN608",2018-02-03 11:58:30,39.7737,-70.7179,5,40.72,6.54
"EN608",2018-02-03 11:58:42,39.7737,-70.7174,5,42.27,6.54
"EN608",2018-02-03 11:58:53,39.7736,-70.7169,5,54.91,6.54
"EN608",2018-02-03 11:59:04,39.7736,-70.7164,5,57.2,6.55
"EN608",2018-02-03 11:59:16,39.7736,-70.7159,5,56.37,6.55
"EN608",2018-02-03 11:59:27,39.7736,-70.7155,5,56.89,6.55
"EN608",2018-02-03 11:59:39,39.7736,-70.715,5,58.16,6.55
"EN608",2018-02-03 11:59:50,39.7736,-70.7145,5,60.93,6.55
"EN608",2018-02-03 12:00:01,39.7736,-70.7141,5,58.63,6.56
"EN608",2018-02-03 12:00:13,39.7736,-70.7136,5,59.55,6.56
"EN608",2018-02-03 12:00:24,39.7736,-70.7131,5,57.3,6.56
"EN608",2018-02-03 12:00:35,39.7736,-70.7126,5,56.29,6.56
"EN608",2018-02-03 12:00:47,39.7736,-70.7121,5,56.78,6.56
"EN608",2018-02-03 12:00:58,39.7736,-70.7117,5,56.62,6.56
"EN608",2018-02-03 12:01:09,39.7736,-70.7112,5,56.79,6.57
"EN608",2018-02-03 12:01:21,39.7736,-70.7107,5,59.13,6.57
"EN608",2018-02-03 12:01:32,39.7737,-70.7102,5,57.55,6.57
"EN608",2018-02-03 12:01:43,39.7737,-70.7097,5,58.55,6.57
"EN608",2018-02-03 12:01:55,39.7737,-70.7092,5,58.59,6.57
"EN608",2018-02-03 12:02:06,39.7737,-70.7088,5,58.08,6.58
"EN608",2018-02-03 12:02:18,39.7737,-70.7083,5,55.69,6.58
"EN608",2018-02-03 12:02:29,39.7737,-70.7078,5,47.35,6.58
"EN608",2018-02-03 12:02:40,39.7736,-70.7073,5,30.34,6.59
"EN608",2018-02-03 12:02:52,39.7736,-70.7068,5,22.64,6.59
"EN608",2018-02-03 12:03:03,39.7736,-70.7064,5,21.67,6.59
"EN608",2018-02-03 12:03:14,39.7736,-70.7059,5,27.05,6.6
"EN608",2018-02-03 12:03:26,39.7736,-70.7054,5,35.28,6.6
"EN608",2018-02-03 12:03:37,39.7736,-70.7049,5,51.27,6.6
"EN608",2018-02-03 12:03:49,39.7736,-70.7044,5,51.13,6.6
"EN608",2018-02-03 12:04:00,39.7736,-70.7039,5,35.74,6.61
"EN608",2018-02-03 12:04:11,39.7736,-70.7034,5,31.28,6.61
"EN608",2018-02-03 12:04:23,39.7736,-70.7029,5,27.76,6.61
"EN608",2018-02-03 12:04:34,39.7736,-70.7025,5,27.33,6.62
"EN608",2018-02-03 12:04:45,39.7736,-70.702,5,34.81,6.62
"EN608",2018-02-03 12:04:57,39.7736,-70.7015,5,41.33,6.62
"EN608",2018-02-03 12:05:08,39.7736,-70.7011,5,40.92,6.63
"EN608",2018-02-03 12:05:19,39.7736,-70.7006,5,43.36,6.63
"EN608",2018-02-03 12:05:31,39.7736,-70.7001,5,43.22,6.63
"EN608",2018-02-03 12:05:42,39.7736,-70.6996,5,41.79,6.64
"EN608",2018-02-03 12:05:54,39.7736,-70.6991,5,48.71,6.64
"EN608",2018-02-03 12:06:05,39.7736,-70.6986,5,48.6,6.64
"EN608",2018-02-03 12:06:16,39.7736,-70.6981,5,49.72,6.65
"EN608",2018-02-03 12:06:28,39.7736,-70.6976,5,50.02,6.65
"EN608",2018-02-03 12:06:39,39.7736,-70.6971,5,46.06,6.65
"EN608",2018-02-03 12:06:50,39.7736,-70.6966,5,47.31,6.66
"EN608",2018-02-03 12:07:02,39.7736,-70.6961,5,47.21,6.66
"EN608",2018-02-03 12:07:13,39.7736,-70.6956,5,46.91,6.66
"EN608",2018-02-03 12:07:24,39.7736,-70.6952,5,42.46,6.66
"EN608",2018-02-03 12:07:36,39.7735,-70.6946,5,31.32,6.67
"EN608",2018-02-03 12:07:47,39.7735,-70.6942,5,15.34,6.67
"EN608",2018-02-03 12:07:59,39.7735,-70.6936,5,14.63,6.67
"EN608",2018-02-03 12:08:10,39.7735,-70.6932,5,12.19,6.68
"EN608",2018-02-03 12:08:21,39.7735,-70.6927,5,13.92,6.68
"EN608",2018-02-03 12:08:33,39.7735,-70.6922,5,31.66,6.68
"EN608",2018-02-03 12:08:44,39.7735,-70.6917,5,37.77,6.69
"EN608",2018-02-03 12:08:55,39.7735,-70.6912,5,21.71,6.69
"EN608",2018-02-03 12:09:07,39.7735,-70.6907,5,7,6.69
"EN608",2018-02-03 12:09:18,39.7735,-70.6902,5,7.678,6.7
"EN608",2018-02-03 12:09:29,39.7735,-70.6897,5,2.584,6.7
"EN608",2018-02-03 12:09:41,39.7734,-70.6892,5,11.63,6.7
"EN608",2018-02-03 12:09:52,39.7734,-70.6887,5,29.27,6.71
"EN608",2018-02-03 12:10:04,39.7734,-70.6881,5,43.21,6.71
"EN608",2018-02-03 12:10:15,39.7734,-70.6876,5,43.05,6.71
"EN608",2018-02-03 12:10:26,39.7734,-70.6872,5,45.58,6.72
"EN608",2018-02-03 12:10:38,39.7735,-70.6867,5,43.96,6.72
"EN608",2018-02-03 12:10:49,39.7735,-70.6862,5,41.16,6.72
"EN608",2018-02-03 12:11:00,39.7735,-70.6857,5,40.89,6.72
"EN608",2018-02-03 12:11:12,39.7735,-70.6852,5,40.44,6.73
"EN608",2018-02-03 12:11:23,39.7735,-70.6847,5,39.45,6.73
"EN608",2018-02-03 12:11:34,39.7735,-70.6843,5,40.2,6.73
"EN608",2018-02-03 12:11:46,39.7735,-70.6838,5,38.62,6.74
"EN608",2018-02-03 12:11:57,39.7735,-70.6833,5,39.15,6.74
"EN608",2018-02-03 12:12:09,39.7735,-70.6828,5,40.44,6.74
"EN608",2018-02-03 12:12:20,39.7735,-70.6823,5,39.89,6.74
"EN608",2018-02-03 12:12:31,39.7735,-70.6818,5,38.55,6.74
"EN608",2018-02-03 12:12:43,39.7735,-70.6813,5,38.36,6.75
